Prescriber Zip Code	Plan Provider ID	Year	Month	Product Family	Rx New	Rx Refill	Rx Total	Tablets New	Tablets Total	Tablets Refill
70810	13670202.00	2010.00	201009.00	NASONEX	3.399	0.00	3.399	57.78	57.78	0.00
71203	13670202.00	2010.00	201010.00	NASONEX	1.8	0.00	1.8	30.6	30.6	0.00
71295	13670202.00	2011.00	201101.00	NASONEX	2.208	0.00	2.208	37.54	37.54	0.00
72076	13670202.00	2010.00	201010.00	NASONEX	1.859	0.00	1.859	31.61	31.61	0.00
72143	13670202.00	2010.00	201011.00	NASONEX	19.165	0.00	19.165	325.78	325.78	0.00
72501	13670202.00	2010.00	201010.00	NASONEX	4.494	0.00	4.494	76.39	76.39	0.00
75022	13670202.00	2010.00	201011.00	NASONEX	3.147	0.00	3.147	53.5	53.5	0.00
75028	13670202.00	2010.00	201011.00	NASONEX	5.054	0.00	5.054	85.92	85.92	0.00
75062	13670202.00	2010.00	201010.00	NASONEX	1.043	0.00	1.043	17.73	17.73	0.00
75075	13670202.00	2010.00	201010.00	NASONEX	1.012	0.00	1.012	17.21	17.21	0.00
75077	13670202.00	2010.00	201010.00	NASONEX	2.21	0.00	2.21	37.57	37.57	0.00
75147	13670202.00	2010.00	201008.00	NASONEX	1.546	0.00	1.546	26.29	26.29	0.00
75219	13670202.00	2010.00	201011.00	NASONEX	1.011	0.00	1.011	17.18	17.18	0.00
77469	13670202.00	2010.00	201009.00	NASONEX	0.00	1.076	1.076	0.00	18.28	18.28
77530	13670202.00	2010.00	201010.00	NASONEX	3.933	0.00	3.933	66.86	66.86	0.00
77598	13670202.00	2010.00	201011.00	NASONEX	1.498	0.00	1.498	25.46	25.46	0.00
77707	13670202.00	2010.00	201009.00	NASONEX	1.071	0.00	1.071	18.21	18.21	0.00
77840	13670202.00	2010.00	201011.00	NASONEX	1.127	0.00	1.127	19.15	19.15	0.00
78130	13670202.00	2010.00	201010.00	NASONEX	1.091	0.00	1.091	18.55	18.55	0.00
78550	13670202.00	2010.00	201012.00	NASONEX	1.107	0.00	1.107	18.81	18.81	0.00
80020	13670202.00	2010.00	201011.00	NASONEX	2.461	0.00	2.461	41.83	41.83	0.00
80126	13670202.00	2010.00	201012.00	NASONEX	1.032	0.00	1.032	17.54	17.54	0.00
82609	13670202.00	2010.00	201012.00	NASONEX	1.88	0.00	1.88	31.96	31.96	0.00
82935	13670202.00	2010.00	201010.00	NASONEX	1.011	0.00	1.011	17.18	17.18	0.00
83204	13670202.00	2010.00	201010.00	NASONEX	1.282	0.00	1.282	21.79	21.79	0.00
83301	13670202.00	2010.00	201008.00	NASONEX	0.00	1.125	1.125	0.00	19.13	19.13
83301	13670202.00	2010.00	201009.00	NASONEX	1.159	0.00	1.159	19.7	19.7	0.00
83301	13670202.00	2010.00	201011.00	NASONEX	1.232	0.00	1.232	20.94	20.94	0.00
85015	13670202.00	2010.00	201011.00	NASONEX	1.096	0.00	1.096	18.63	18.63	0.00
85016	13670202.00	2010.00	201011.00	NASONEX	2.056	0.00	2.056	34.94	34.94	0.00
85020	13670202.00	2010.00	201010.00	NASONEX	1.001	0.00	1.001	17.02	17.02	0.00
85142	13670202.00	2010.00	201010.00	NASONEX	2.022	0.00	2.022	34.37	34.37	0.00
85142	13670202.00	2010.00	201011.00	NASONEX	1.025	0.00	1.025	17.43	17.43	0.00
85224	13670202.00	2010.00	201010.00	NASONEX	3.028	0.00	3.028	51.48	51.48	0.00
85306	13670202.00	2010.00	201012.00	NASONEX	1.002	0.00	1.002	17.03	17.03	0.00
85712	13670202.00	2010.00	201012.00	NASONEX	1.864	0.00	1.864	31.7	31.7	0.00
87102	13670202.00	2010.00	201011.00	NASONEX	2.16	0.00	2.16	36.71	36.71	0.00
89135	13670202.00	2010.00	201006.00	NASONEX	1.034	0.00	1.034	17.57	17.57	0.00
90280	13670202.00	2010.00	201009.00	NASONEX	1.045	0.00	1.045	17.77	17.77	0.00
90620	13670202.00	2010.00	201011.00	NASONEX	2.346	0.00	2.346	39.88	39.88	0.00
90640	13670202.00	2010.00	201009.00	NASONEX	1.044	0.00	1.044	17.75	17.75	0.00
90701	13670202.00	2010.00	201012.00	NASONEX	11.053	0.00	11.053	187.88	187.88	0.00
90701	13670202.00	2011.00	201101.00	NASONEX	5.295	0.00	5.295	90.00	90.00	0.00
91101	13670202.00	2010.00	201009.00	NASONEX	1.314	0.00	1.314	22.34	22.34	0.00
66103	13670202.00	2010.00	201007.00	NASONEX	1.171	0.00	1.171	19.91	19.91	0.00
66211	13670202.00	2010.00	201011.00	NASONEX	1.226	0.00	1.226	20.84	20.84	0.00
68131	13670202.00	2010.00	201012.00	NASONEX	1.047	0.00	1.047	17.79	17.79	0.00
70808	13670202.00	2010.00	201008.00	NASONEX	2.848	0.00	2.848	48.42	48.42	0.00
71295	13670202.00	2010.00	201012.00	NASONEX	7.053	0.00	7.053	119.9	119.9	0.00
72143	13670202.00	2010.00	201010.00	NASONEX	44.896	0.00	44.896	763.15	763.15	0.00
74070	13670202.00	2010.00	201011.00	NASONEX	1.091	0.00	1.091	18.55	18.55	0.00
75062	13670202.00	2010.00	201011.00	NASONEX	4.312	0.00	4.312	73.33	73.33	0.00
75062	13670202.00	2010.00	201012.00	NASONEX	1.055	0.00	1.055	17.93	17.93	0.00
75063	13670202.00	2010.00	201011.00	NASONEX	1.205	0.00	1.205	20.49	20.49	0.00
75075	13670202.00	2010.00	201009.00	NASONEX	2.061	0.00	2.061	35.03	35.03	0.00
75230	13670202.00	2011.00	201103.00	NASONEX	1.052	0.00	1.052	17.88	17.88	0.00
75230	13670202.00	2011.00	201105.00	NASONEX	1.062	0.00	1.062	18.06	18.06	0.00
75449	13670202.00	2010.00	201010.00	NASONEX	3.695	0.00	3.695	62.8	62.8	0.00
75766	13670202.00	2010.00	201011.00	NASONEX	2.117	0.00	2.117	35.99	35.99	0.00
75901	13670202.00	2010.00	201011.00	NASONEX	2.696	0.00	2.696	45.83	45.83	0.00
75901	13670202.00	2010.00	201012.00	NASONEX	3.503	0.00	3.503	59.55	59.55	0.00
76021	13670202.00	2011.00	201101.00	NASONEX	1.043	0.00	1.043	17.73	17.73	0.00
76039	13670202.00	2010.00	201011.00	NASONEX	1.009	0.00	1.009	17.15	17.15	0.00
76092	13670202.00	2010.00	201012.00	NASONEX	1.058	0.00	1.058	17.99	17.99	0.00
76104	13670202.00	2010.00	201011.00	NASONEX	3.629	0.00	3.629	61.7	61.7	0.00
76137	13670202.00	2010.00	201010.00	NASONEX	1.101	0.00	1.101	18.72	18.72	0.00
76137	13670202.00	2010.00	201011.00	NASONEX	2.506	0.00	2.506	42.6	42.6	0.00
76137	13670202.00	2010.00	201012.00	NASONEX	1.052	0.00	1.052	17.89	17.89	0.00
76301	13670202.00	2010.00	201011.00	NASONEX	8.478	0.00	8.478	144.13	144.13	0.00
76712	13670202.00	2010.00	201012.00	NASONEX	3.049	0.00	3.049	51.84	51.84	0.00
77030	13670202.00	2010.00	201011.00	NASONEX	1.093	0.00	1.093	18.58	18.58	0.00
77057	13670202.00	2010.00	201010.00	NASONEX	1.005	0.00	1.005	17.08	17.08	0.00
77074	13670202.00	2010.00	201010.00	NASONEX	1.011	0.00	1.011	17.19	17.19	0.00
77099	13670202.00	2010.00	201012.00	NASONEX	1.016	0.00	1.016	17.27	17.27	0.00
77340	13670202.00	2010.00	201011.00	NASONEX	1.931	0.00	1.931	32.83	32.83	0.00
75605	13670202.00	2010.00	201009.00	NASONEX	1.977	0.00	1.977	33.6	33.6	0.00
75701	13670202.00	2010.00	201009.00	NASONEX	3.946	0.00	3.946	67.07	67.07	0.00
75708	13670202.00	2010.00	201011.00	NASONEX	0.924	0.00	0.924	15.71	15.71	0.00
75845	13670202.00	2010.00	201010.00	NASONEX	1.194	0.00	1.194	20.3	20.3	0.00
76021	13670202.00	2010.00	201012.00	NASONEX	1.14	0.00	1.14	19.37	19.37	0.00
76022	13670202.00	2010.00	201008.00	NASONEX	6.557	0.00	6.557	111.47	111.47	0.00
76022	13670202.00	2010.00	201012.00	NASONEX	1.021	0.00	1.021	17.36	17.36	0.00
76034	13670202.00	2010.00	201010.00	NASONEX	2.087	0.00	2.087	35.47	35.47	0.00
76092	13670202.00	2010.00	201010.00	NASONEX	4.284	0.00	4.284	72.82	72.82	0.00
76133	13670202.00	2010.00	201011.00	NASONEX	1.132	0.00	1.132	19.24	19.24	0.00
76301	13670202.00	2010.00	201012.00	NASONEX	2.025	0.00	2.025	34.42	34.42	0.00
76301	13670202.00	2011.00	201101.00	NASONEX	1.08	0.00	1.08	18.36	18.36	0.00
76302	13670202.00	2010.00	201008.00	NASONEX	3.846	0.00	3.846	65.38	65.38	0.00
76302	13670202.00	2010.00	201009.00	NASONEX	3.793	0.00	3.793	64.48	64.48	0.00
76310	13670202.00	2010.00	201008.00	NASONEX	0.00	1.265	1.265	0.00	21.51	21.51
76508	13670202.00	2010.00	201009.00	NASONEX	1.226	0.00	1.226	20.85	20.85	0.00
76712	13670202.00	2010.00	201010.00	NASONEX	1.184	0.00	1.184	20.12	20.12	0.00
77030	13670202.00	2011.00	201106.00	NASONEX	3.455	0.00	3.455	58.75	58.75	0.00
77327	13670202.00	2010.00	201008.00	NASONEX	1.242	0.00	1.242	21.12	21.12	0.00
77372	13670202.00	2010.00	201011.00	NASONEX	2.212	0.00	2.212	37.6	37.6	0.00
77382	13670202.00	2010.00	201012.00	NASONEX	1.029	0.00	1.029	17.49	17.49	0.00
77437	13670202.00	2010.00	201012.00	NASONEX	1.285	0.00	1.285	21.84	21.84	0.00
77437	13670202.00	2011.00	201101.00	NASONEX	0.902	0.00	0.902	15.33	15.33	0.00
77479	13670202.00	2010.00	201008.00	NASONEX	4.194	0.00	4.194	71.31	71.31	0.00
77573	13670202.00	2010.00	201010.00	NASONEX	8.134	0.00	8.134	138.31	138.31	0.00
79902	13670202.00	2010.00	201009.00	NASONEX	2.219	0.00	2.219	37.72	37.72	0.00
79902	13670202.00	2010.00	201012.00	NASONEX	2.049	0.00	2.049	34.84	34.84	0.00
79903	13670202.00	2010.00	201008.00	NASONEX	1.122	0.00	1.122	19.07	19.07	0.00
80012	13670202.00	2010.00	201012.00	NASONEX	1.199	0.00	1.199	20.39	20.39	0.00
80111	13670202.00	2010.00	201011.00	NASONEX	2.077	0.00	2.077	35.3	35.3	0.00
80439	13670202.00	2010.00	201009.00	NASONEX	1.022	0.00	1.022	17.37	17.37	0.00
91108	13670202.00	2010.00	201010.00	NASONEX	2.145	0.00	2.145	36.47	36.47	0.00
91801	13670202.00	2010.00	201009.00	NASONEX	2.349	0.00	2.349	39.93	39.93	0.00
91801	13670202.00	2010.00	201010.00	NASONEX	9.128	0.00	9.128	155.18	155.18	0.00
91801	13670202.00	2010.00	201011.00	NASONEX	4.189	0.00	4.189	71.22	71.22	0.00
91803	13670202.00	2010.00	201010.00	NASONEX	1.268	0.00	1.268	21.56	21.56	0.00
92404	13670202.00	2010.00	201010.00	NASONEX	1.063	0.00	1.063	18.07	18.07	0.00
93003	13670202.00	2010.00	201010.00	NASONEX	1.074	0.00	1.074	18.25	18.25	0.00
93611	13670202.00	2010.00	201009.00	NASONEX	1.069	0.00	1.069	18.16	18.16	0.00
93720	13670202.00	2010.00	201010.00	NASONEX	3.459	0.00	3.459	58.79	58.79	0.00
94115	13670202.00	2011.00	201103.00	NASONEX	2.13	0.00	2.13	36.2	36.2	0.00
95023	13670202.00	2010.00	201009.00	NASONEX	1.122	0.00	1.122	19.08	19.08	0.00
95051	13670202.00	2010.00	201011.00	NASONEX	1.083	0.00	1.083	18.41	18.41	0.00
97223	13670202.00	2010.00	201012.00	NASONEX	2.26	0.00	2.26	38.41	38.41	0.00
98003	13670202.00	2010.00	201010.00	NASONEX	6.635	0.00	6.635	112.81	112.81	0.00
77375	13670202.00	2010.00	201010.00	NASONEX	3.186	0.00	3.186	54.16	54.16	0.00
77530	13670202.00	2010.00	201011.00	NASONEX	1.02	0.00	1.02	17.35	17.35	0.00
77536	13670202.00	2010.00	201009.00	NASONEX	2.162	0.00	2.162	36.76	36.76	0.00
77573	13670202.00	2010.00	201011.00	NASONEX	1.01	0.00	1.01	17.16	17.16	0.00
77598	13670202.00	2010.00	201010.00	NASONEX	1.014	0.00	1.014	17.24	17.24	0.00
80033	13670202.00	2010.00	201008.00	NASONEX	1.006	0.00	1.006	17.11	17.11	0.00
80233	13670202.00	2010.00	201011.00	NASONEX	2.063	0.00	2.063	35.07	35.07	0.00
80524	13670202.00	2010.00	201008.00	NASONEX	1.06	0.00	1.06	18.02	18.02	0.00
82609	13670202.00	2010.00	201010.00	NASONEX	3.433	0.00	3.433	58.37	58.37	0.00
83201	13670202.00	2010.00	201012.00	NASONEX	1.577	0.00	1.577	26.81	26.81	0.00
83338	13670202.00	2010.00	201011.00	NASONEX	0.00	1.232	1.232	0.00	20.94	20.94
84132	13670202.00	2010.00	201008.00	NASONEX	1.185	0.00	1.185	20.15	20.15	0.00
85015	13670202.00	2010.00	201012.00	NASONEX	0.00	1.058	1.058	0.00	17.98	17.98
85018	13670202.00	2010.00	201011.00	NASONEX	2.024	0.00	2.024	34.4	34.4	0.00
85018	13670202.00	2010.00	201012.00	NASONEX	1.015	0.00	1.015	17.25	17.25	0.00
85212	13670202.00	2010.00	201009.00	NASONEX	1.014	0.00	1.014	17.23	17.23	0.00
85224	13670202.00	2010.00	201009.00	NASONEX	4.085	0.00	4.085	69.46	69.46	0.00
85224	13670202.00	2010.00	201011.00	NASONEX	2.011	0.00	2.011	34.18	34.18	0.00
85255	13670202.00	2010.00	201010.00	NASONEX	1.005	0.00	1.005	17.08	17.08	0.00
85297	13670202.00	2010.00	201011.00	NASONEX	1.003	0.00	1.003	17.05	17.05	0.00
85308	13670202.00	2010.00	201012.00	NASONEX	1.059	0.00	1.059	18.00	18.00	0.00
85711	13670202.00	2010.00	201009.00	NASONEX	2.01	0.00	2.01	34.16	34.16	0.00
85712	13670202.00	2010.00	201010.00	NASONEX	1.062	0.00	1.062	18.06	18.06	0.00
85755	13670202.00	2010.00	201009.00	NASONEX	1.028	0.00	1.028	17.48	17.48	0.00
87109	13670202.00	2010.00	201010.00	NASONEX	1.159	0.00	1.159	19.7	19.7	0.00
87401	13670202.00	2010.00	201011.00	NASONEX	7.433	0.00	7.433	126.37	126.37	0.00
89135	13670202.00	2011.00	201106.00	NASONEX	1.073	0.00	1.073	18.24	18.24	0.00
90620	13670202.00	2010.00	201012.00	NASONEX	3.241	0.00	3.241	55.09	55.09	0.00
91101	13670202.00	2010.00	201010.00	NASONEX	1.003	0.00	1.003	17.06	17.06	0.00
91367	13670202.00	2011.00	201104.00	NASONEX	1.003	0.00	1.003	17.05	17.05	0.00
91367	13670202.00	2011.00	201105.00	NASONEX	4.258	0.00	4.258	72.39	72.39	0.00
80504	13670202.00	2010.00	201009.00	NASONEX	2.066	0.00	2.066	35.12	35.12	0.00
80907	13670202.00	2010.00	201009.00	NASONEX	1.072	0.00	1.072	18.22	18.22	0.00
83338	13670202.00	2010.00	201012.00	NASONEX	1.234	1.024	2.258	20.98	38.39	17.41
83338	13670202.00	2011.00	201101.00	NASONEX	0.98	0.00	0.98	16.66	16.66	0.00
83404	13670202.00	2010.00	201012.00	NASONEX	6.97	0.00	6.97	118.49	118.49	0.00
83702	13670202.00	2010.00	201011.00	NASONEX	1.04	0.00	1.04	17.68	17.68	0.00
83706	13670202.00	2010.00	201012.00	NASONEX	1.055	0.00	1.055	17.94	17.94	0.00
85006	13670202.00	2010.00	201011.00	NASONEX	1.005	0.00	1.005	17.08	17.08	0.00
85085	13670202.00	2010.00	201010.00	NASONEX	2.026	0.00	2.026	34.44	34.44	0.00
85086	13670202.00	2010.00	201012.00	NASONEX	0.971	0.00	0.971	16.51	16.51	0.00
85122	13670202.00	2010.00	201009.00	NASONEX	1.246	0.00	1.246	21.18	21.18	0.00
85234	13670202.00	2010.00	201010.00	NASONEX	5.112	0.00	5.112	86.9	86.9	0.00
85234	13670202.00	2010.00	201012.00	NASONEX	1.007	0.00	1.007	17.12	17.12	0.00
85255	13670202.00	2010.00	201011.00	NASONEX	4.009	1.025	5.034	68.15	85.57	17.42
89701	13670202.00	2010.00	201012.00	NASONEX	2.457	0.00	2.457	41.78	41.78	0.00
90211	13670202.00	2010.00	201009.00	NASONEX	1.083	0.00	1.083	18.42	18.42	0.00
91754	13670202.00	2010.00	201010.00	NASONEX	3.257	0.00	3.257	55.37	55.37	0.00
91801	13670202.00	2010.00	201008.00	NASONEX	13.929	0.00	13.929	236.82	236.82	0.00
92120	13670202.00	2010.00	201009.00	NASONEX	1.075	0.00	1.075	18.28	18.28	0.00
92411	13670202.00	2010.00	201009.00	NASONEX	4.27	0.00	4.27	72.6	72.6	0.00
93060	13670202.00	2010.00	201012.00	NASONEX	4.791	0.00	4.791	81.46	81.46	0.00
93463	13670202.00	2010.00	201012.00	NASONEX	1.012	0.00	1.012	17.21	17.21	0.00
93720	13670202.00	2010.00	201008.00	NASONEX	1.409	0.00	1.409	23.94	23.94	0.00
93720	13670202.00	2010.00	201011.00	NASONEX	1.103	0.00	1.103	18.75	18.75	0.00
94108	13670202.00	2010.00	201010.00	NASONEX	1.033	0.00	1.033	17.57	17.57	0.00
94578	13670202.00	2010.00	201005.00	NASONEX	1.077	0.00	1.077	18.31	18.31	0.00
95023	13670202.00	2010.00	201011.00	NASONEX	1.109	0.00	1.109	18.85	18.85	0.00
95122	13670202.00	2010.00	201011.00	NASONEX	0.00	3.38	3.38	0.00	57.46	57.46
98002	13670202.00	2010.00	201011.00	NASONEX	1.133	0.00	1.133	19.26	19.26	0.00
98002	13670202.00	2010.00	201012.00	NASONEX	1.207	0.00	1.207	20.53	20.53	0.00
98003	13670202.00	2010.00	201011.00	NASONEX	3.301	0.00	3.301	56.12	56.12	0.00
91367	13670202.00	2011.00	201106.00	NASONEX	8.13	0.00	8.13	138.23	138.23	0.00
91755	13670202.00	2010.00	201009.00	NASONEX	1.569	0.00	1.569	26.68	26.68	0.00
91755	13670202.00	2010.00	201010.00	NASONEX	2.353	0.00	2.353	40.00	40.00	0.00
91801	13670202.00	2010.00	201012.00	NASONEX	7.064	0.00	7.064	120.07	120.07	0.00
93060	13670202.00	2010.00	201011.00	NASONEX	8.159	0.00	8.159	138.74	138.74	0.00
93720	13670202.00	2010.00	201009.00	NASONEX	9.695	0.00	9.695	164.83	164.83	0.00
94108	13670202.00	2010.00	201012.00	NASONEX	1.114	0.00	1.114	18.93	18.93	0.00
94115	13670202.00	2011.00	201107.00	NASONEX	1.081	0.00	1.081	18.37	18.37	0.00
94401	13670202.00	2010.00	201011.00	NASONEX	1.026	0.00	1.026	17.45	17.45	0.00
95023	13670202.00	2010.00	201010.00	NASONEX	1.117	0.00	1.117	18.98	18.98	0.00
95128	13670202.00	2010.00	201009.00	NASONEX	3.144	0.00	3.144	53.43	53.43	0.00
95661	13670202.00	2010.00	201011.00	NASONEX	1.065	0.00	1.065	18.11	18.11	0.00
96813	13670202.00	2010.00	201008.00	NASONEX	2.213	0.00	2.213	37.62	37.62	0.00
96813	13670202.00	2010.00	201009.00	NASONEX	2.12	0.00	2.12	36.03	36.03	0.00
96813	13670202.00	2010.00	201011.00	NASONEX	1.023	0.00	1.023	17.38	17.38	0.00
98022	13670202.00	2010.00	201012.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
98405	13670202.00	2010.00	201008.00	NASONEX	2.153	0.00	2.153	36.6	36.6	0.00
98405	13670202.00	2010.00	201010.00	NASONEX	4.434	0.00	4.434	75.38	75.38	0.00
98902	13670202.00	2010.00	201011.00	NASONEX	1.035	0.00	1.035	17.6	17.6	0.00
99204	13670202.00	2010.00	201008.00	NASONEX	1.088	0.00	1.088	18.5	18.5	0.00
98034	13670202.00	2010.00	201012.00	NASONEX	1.189	0.00	1.189	20.21	20.21	0.00
01106	13670202.00	2010.00	201006.00	NASONEX	1.081	0.00	1.081	18.38	18.38	0.00
01106	13670202.00	2010.00	201008.00	NASONEX	3.442	0.00	3.442	58.52	58.52	0.00
01106	13670202.00	2010.00	201009.00	NASONEX	2.022	0.00	2.022	34.37	34.37	0.00
01106	13670202.00	2010.00	201012.00	NASONEX	1.046	0.00	1.046	17.78	17.78	0.00
01106	13670202.00	2011.00	201104.00	NASONEX	1.05	0.00	1.05	17.85	17.85	0.00
01106	13670202.00	2011.00	201106.00	NASONEX	2.054	0.00	2.054	34.92	34.92	0.00
01106	13670202.00	2011.00	201107.00	NASONEX	2.087	0.00	2.087	35.47	35.47	0.00
01107	13670202.00	2010.00	201012.00	NASONEX	3.593	0.00	3.593	61.09	61.09	0.00
02215	13670202.00	2010.00	201006.00	ASMANEX	1.03	0.00	1.03	0.25	0.25	0.00
02215	13670202.00	2011.00	201101.00	NASONEX	3.132	0.00	3.132	53.25	53.25	0.00
02747	13670202.00	2010.00	201008.00	NASONEX	1.093	0.00	1.093	18.58	18.58	0.00
02896	13670202.00	2010.00	201011.00	NASONEX	1.019	0.00	1.019	17.33	17.33	0.00
02896	13670202.00	2010.00	201012.00	NASONEX	2.143	0.00	2.143	36.43	36.43	0.00
02903	13670202.00	2011.00	201102.00	NASONEX	1.015	0.00	1.015	17.25	17.25	0.00
04073	13670202.00	2010.00	201010.00	NASONEX	1.084	0.00	1.084	18.43	18.43	0.00
04103	13670202.00	2010.00	201011.00	NASONEX	1.084	0.00	1.084	18.42	18.42	0.00
04103	13670202.00	2010.00	201012.00	NASONEX	1.043	0.00	1.043	17.74	17.74	0.00
04856	13670202.00	2010.00	201011.00	NASONEX	2.441	0.00	2.441	41.5	41.5	0.00
04856	13670202.00	2010.00	201012.00	NASONEX	2.468	0.00	2.468	41.96	41.96	0.00
06062	13670202.00	2010.00	201009.00	NASONEX	1.152	0.00	1.152	19.58	19.58	0.00
06062	13670202.00	2010.00	201011.00	NASONEX	1.143	0.00	1.143	19.43	19.43	0.00
06109	13670202.00	2010.00	201012.00	NASONEX	2.473	0.00	2.473	42.05	42.05	0.00
06512	13670202.00	2010.00	201012.00	NASONEX	1.197	0.00	1.197	20.34	20.34	0.00
07067	13670202.00	2010.00	201012.00	NASONEX	4.191	0.00	4.191	71.26	71.26	0.00
07306	13670202.00	2010.00	201012.00	LEVAQUIN	1.078	0.00	1.078	10.78	10.78	0.00
07731	13670202.00	2010.00	201011.00	NASONEX	6.204	0.00	6.204	105.48	105.48	0.00
08053	13670202.00	2010.00	201012.00	NASONEX	2.024	0.00	2.024	34.41	34.41	0.00
08820	13670202.00	2010.00	201011.00	NASONEX	1.154	0.00	1.154	19.62	19.62	0.00
08857	13670202.00	2010.00	201012.00	NASONEX	1.043	0.00	1.043	17.74	17.74	0.00
10003	13670202.00	2010.00	201011.00	NASONEX	2.471	0.00	2.471	42.00	42.00	0.00
10019	13670202.00	2010.00	201012.00	NASONEX	2.07	0.00	2.07	35.18	35.18	0.00
10019	13670202.00	2011.00	201101.00	NASONEX	4.167	0.00	4.167	70.85	70.85	0.00
10019	13670202.00	2011.00	201103.00	NASONEX	3.252	0.00	3.252	55.29	55.29	0.00
10019	13670202.00	2011.00	201104.00	NASONEX	2.154	0.00	2.154	36.62	36.62	0.00
10025	13670202.00	2010.00	201010.00	NASONEX	3.126	0.00	3.126	53.13	53.13	0.00
10025	13670202.00	2010.00	201012.00	NASONEX	1.064	0.00	1.064	18.09	18.09	0.00
10025	13670202.00	2011.00	201106.00	NASONEX	3.066	0.00	3.066	52.12	52.12	0.00
10029	13670202.00	2011.00	201106.00	NASONEX	2.11	0.00	2.11	35.88	35.88	0.00
10573	13670202.00	2010.00	201012.00	NASONEX	5.953	0.00	5.953	101.21	101.21	0.00
10583	13670202.00	2010.00	201012.00	NASONEX	1.253	0.00	1.253	21.3	21.3	0.00
12206	13670202.00	2010.00	201009.00	NASONEX	4.019	0.00	4.019	68.32	68.32	0.00
12206	13670202.00	2010.00	201012.00	NASONEX	2.194	0.00	2.194	37.3	37.3	0.00
13210	13670202.00	2010.00	201011.00	NASONEX	2.062	0.00	2.062	35.06	35.06	0.00
13210	13670202.00	2011.00	201103.00	NASONEX	2.19	0.00	2.19	37.22	37.22	0.00
13210	13670202.00	2011.00	201105.00	NASONEX	1.006	0.00	1.006	17.11	17.11	0.00
13905	13670202.00	2010.00	201011.00	NASONEX	2.342	0.00	2.342	39.81	39.81	0.00
14228	13670202.00	2010.00	201010.00	NASONEX	1.045	0.00	1.045	17.76	17.76	0.00
15212	13670202.00	2011.00	201104.00	NASONEX	1.017	0.00	1.017	17.29	17.29	0.00
15216	13670202.00	2010.00	201009.00	NASONEX	1.23	0.00	1.23	20.91	20.91	0.00
15216	13670202.00	2010.00	201010.00	NASONEX	1.02	0.00	1.02	17.34	17.34	0.00
15224	13670202.00	2010.00	201005.00	NASONEX	4.154	0.00	4.154	70.62	70.62	0.00
15224	13670202.00	2010.00	201010.00	PROVENTIL	1.003	0.00	1.003	6.72	6.72	0.00
15601	13670202.00	2010.00	201009.00	NASONEX	1.074	0.00	1.074	18.27	18.27	0.00
16502	13670202.00	2010.00	201006.00	NASONEX	1.12	0.00	1.12	19.03	19.03	0.00
16502	13670202.00	2010.00	201012.00	NASONEX	1.142	0.00	1.142	19.42	19.42	0.00
16502	13670202.00	2011.00	201103.00	NASONEX	2.157	0.00	2.157	36.66	36.66	0.00
17257	13670202.00	2010.00	201011.00	NASONEX	1.782	0.00	1.782	30.29	30.29	0.00
17257	13670202.00	2010.00	201012.00	NASONEX	0.991	0.00	0.991	16.85	16.85	0.00
18020	13670202.00	2010.00	201012.00	NASONEX	1.04	0.00	1.04	17.68	17.68	0.00
18711	13670202.00	2010.00	201011.00	NASONEX	1.073	0.00	1.073	18.24	18.24	0.00
19007	13670202.00	2010.00	201009.00	NASONEX	1.038	0.00	1.038	17.65	17.65	0.00
19063	13670202.00	2010.00	201009.00	NASONEX	1.137	0.00	1.137	19.33	19.33	0.00
19095	13670202.00	2011.00	201103.00	NASONEX	1.392	0.00	1.392	23.66	23.66	0.00
19107	13670202.00	2010.00	201011.00	NASONEX	4.22	0.00	4.22	71.73	71.73	0.00
19107	13670202.00	2011.00	201101.00	NASONEX	1.01	0.00	1.01	17.17	17.17	0.00
19107	13670202.00	2011.00	201102.00	NASONEX	1.062	0.00	1.062	18.05	18.05	0.00
22031	13670202.00	2010.00	201011.00	NASONEX	1.095	0.00	1.095	18.62	18.62	0.00
22939	13670202.00	2010.00	201012.00	NASONEX	6.548	0.00	6.548	111.32	111.32	0.00
22939	13670202.00	2011.00	201101.00	NASONEX	1.011	0.00	1.011	17.19	17.19	0.00
24459	13670202.00	2010.00	201010.00	NASONEX	2.268	0.00	2.268	38.55	38.55	0.00
24459	13670202.00	2010.00	201012.00	NASONEX	5.359	0.00	5.359	91.1	91.1	0.00
25701	13670202.00	2011.00	201102.00	NASONEX	0.986	0.00	0.986	16.76	16.76	0.00
26155	13670202.00	2010.00	201012.00	NASONEX	2.377	0.00	2.377	40.43	40.43	0.00
28056	13670202.00	2010.00	201011.00	NASONEX	1.161	0.00	1.161	19.73	19.73	0.00
28075	13670202.00	2010.00	201009.00	NASONEX	1.026	0.00	1.026	17.44	17.44	0.00
28105	13670202.00	2010.00	201012.00	NASONEX	1.093	0.00	1.093	18.58	18.58	0.00
28203	13670202.00	2010.00	201009.00	NASONEX	2.205	0.00	2.205	37.48	37.48	0.00
28204	13670202.00	2010.00	201012.00	NASONEX	1.016	0.00	1.016	17.28	17.28	0.00
28207	13670202.00	2010.00	201012.00	NASONEX	1.015	0.00	1.015	17.25	17.25	0.00
28209	13670202.00	2010.00	201012.00	NASONEX	1.072	0.00	1.072	18.23	18.23	0.00
28211	13670202.00	2010.00	201011.00	NASONEX	1.13	0.00	1.13	19.22	19.22	0.00
