Market                                  	Brand                                   	Report Period (multiple)                	Creative                                	Commercial Duration                     	advertisement_id	Cable TV-Units	Cable TV-$$$ (000)	Cable TV-GRP: TV Households	Cable TV-IMP(000): TV Households	Cable TV-CPM: TV Households	Cable TV-GRP: P18+	Cable TV-IMP(000): P18+	Cable TV-CPM: P18+	Cable TV-GRP: P21-54	Cable TV-IMP(000): P21-54	Cable TV-CPM: P21-54	Cable TV-GRP: P21-64	Cable TV-IMP(000): P21-64	Cable TV-CPM: P21-64	Network TV-Units	Network TV-$$$ (000)	Network TV-GRP: TV Households	Network TV-IMP(000): TV Households	Network TV-CPM: TV Households	Network TV-GRP: P18+	Network TV-IMP(000): P18+	Network TV-CPM: P18+	Network TV-GRP: P21-54	Network TV-IMP(000): P21-54	Network TV-CPM: P21-54	Network TV-GRP: P21-64	Network TV-IMP(000): P21-64	Network TV-CPM: P21-64	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Cable TV-GRP: TV Households	Spanish Language Cable TV-IMP(000): TV Households	Spanish Language Cable TV-CPM: TV Households	Spanish Language Cable TV-GRP: P18+	Spanish Language Cable TV-IMP(000): P18+	Spanish Language Cable TV-CPM: P18+	Spanish Language Cable TV-GRP: P21-54	Spanish Language Cable TV-IMP(000): P21-54	Spanish Language Cable TV-CPM: P21-54	Spanish Language Cable TV-GRP: P21-64	Spanish Language Cable TV-IMP(000): P21-64	Spanish Language Cable TV-CPM: P21-64	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spanish Language Network TV-GRP: TV Households	Spanish Language Network TV-IMP(000): TV Households	Spanish Language Network TV-CPM: TV Households	Spanish Language Network TV-GRP: P18+	Spanish Language Network TV-IMP(000): P18+	Spanish Language Network TV-CPM: P18+	Spanish Language Network TV-GRP: P21-54	Spanish Language Network TV-IMP(000): P21-54	Spanish Language Network TV-CPM: P21-54	Spanish Language Network TV-GRP: P21-64	Spanish Language Network TV-IMP(000): P21-64	Spanish Language Network TV-CPM: P21-64	Spot TV-Units	Spot TV-$$$ (000)	Spot TV-GRP: TV Households	Spot TV-IMP(000): TV Households	Spot TV-CPM: TV Households	Spot TV-GRP: P18+	Spot TV-IMP(000): P18+	Spot TV-CPM: P18+	Spot TV-GRP: P21-54	Spot TV-IMP(000): P21-54	Spot TV-CPM: P21-54	Spot TV-GRP: P21-64	Spot TV-IMP(000): P21-64	Spot TV-CPM: P21-64	Syndicated TV-Units	Syndicated TV-$$$ (000)	Syndicated TV-GRP: TV Households	Syndicated TV-IMP(000): TV Households	Syndicated TV-CPM: TV Households	Syndicated TV-GRP: P18+	Syndicated TV-IMP(000): P18+	Syndicated TV-CPM: P18+	Syndicated TV-GRP: P21-54	Syndicated TV-IMP(000): P21-54	Syndicated TV-CPM: P21-54	Syndicated TV-GRP: P21-64	Syndicated TV-IMP(000): P21-64	Syndicated TV-CPM: P21-64	Row No.
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	INCOMPLETE VIDEO	15 seconds	3647420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.553	0.075	84.833	6.519	0.043	92.915	5.952	0.037	52.68	10.497	0.042	72.116	7.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	INCOMPLETE VIDEO	30 seconds	3662987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3.602	0.311	348.591	10.333	0.215	473.047	7.614	0.151	207.871	17.328	0.187	317.558	11.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	MAN IN LAB COAT/BOTTLE/BOX/TEXT	15 seconds	3647428	76	42.595	22.071	25575.109	1.665	11.709	26747.871	1.592	10.957	15403.348	2.765	11.703	20649.023	2.063	21	388.05	51.838	60080.922	6.459	31.629	72274.844	5.369	24.281	34139.938	11.366	28.298	49936.578	7.771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	109.138	10.631	11847.827	9.212	6.475	14146.372	7.715	4.405	6110.098	17.862	5.436	9258.283	11.788	10	77.89	16.03	18579.455	4.192	9.267	21176.822	3.678	8.344	11731.323	6.639	8.83	15581.687	4.999	775
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	MAN IN LAB COAT/WOMAN/PRODUCT/TEXT	30 seconds	3647424	46	35.423	10.994	12742.203	2.78	6.212	14189.875	2.496	5.714	8033.672	4.409	6.187	10921.677	3.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	73.692	5.243	5840.416	12.618	3.38	7385.483	9.978	2.348	3247.099	22.695	2.913	4950.397	14.886	4	40.939	6.895	7991.509	5.123	3.991	9121.312	4.488	3.462	4867.674	8.41	3.754	6622.987	6.181	776
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	MAN IN SUIT/WOMAN/FLOWERS/TEXT/LOGO	30 seconds	3678394	351	246.046	69.41	80452.867	3.058	36.448	83296.836	2.954	32.001	44983.746	5.47	35.392	62443.391	3.94	26	745.8	53.072	61515.391	12.124	32.694	74709.414	9.983	26.112	36710.332	20.316	30.171	53238.301	14.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1141	386.608	25.525	28415.34	13.606	15.174	33200.133	11.645	9.641	13384.058	28.886	12.132	20650.574	18.721	5	112.692	10.776	12490.428	9.022	6.076	13883.626	8.117	6.095	8567.558	13.153	6.134	10820.731	10.414	777
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	PRODUCT BOTTLE/CLOUDS/MOUNTAIN/TEXT	15 seconds	3656113	74	17.634	12.01	13916.007	1.267	6.535	14920.682	1.182	4.954	6960.941	2.533	5.693	10039.111	1.757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	13.941	1.422	1585.614	8.792	0.89	1950.989	7.146	0.612	855.99	16.286	0.753	1280.974	10.883	5	28.532	5.775	6692.101	4.264	2.877	6576.819	4.338	2.363	3321.592	8.59	2.651	4677.34	6.1	778
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	10 seconds	3647431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	6.281	1.263	1412.843	4.446	0.765	1682.261	3.734	0.516	723.415	8.682	0.622	1057.574	5.939	8	22.081	15.078	17477.844	1.263	8.192	18717.625	1.18	9.42	13241.439	1.668	8.987	15855.224	1.393	779
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	30 seconds	3647433	1	3.04	0.701	812.427	3.742	0.278	635.636	4.783	0.271	380.834	7.982	0.285	503.344	6.04	4	160.3	11.533	13367.531	11.992	7.479	17090.652	9.379	3.995	5616.875	28.539	5.67	10006.096	16.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/03/11 - 04/09/11 	WOMAN ON TREADMILL/LANDSCAPE/TEXT	15 seconds	3678395	124	65.934	34.733	40250.617	1.638	18.697	42727.293	1.543	18.195	25582.566	2.577	19.26	33993.773	1.94	47	1256.35	130.607	151374.359	8.3	80.386	183678.719	6.84	59.863	84156.102	14.929	71.771	126650.695	9.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	152.957	16.088	17936.109	8.528	9.629	21046.445	7.268	6.378	8841.029	17.301	7.886	13407.625	11.408	6	18.077	6.608	7659.865	2.36	3.759	8589.785	2.104	3.354	4716.779	3.832	3.645	6433.294	2.81	781
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	2 WOMEN/WOMAN WITH TISSUE/PRODUCT	15 seconds	3662989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.464	1.708	228.116	6.418	0.933	296.715	4.934	0.934	215.705	6.787	0.982	259.631	5.639	50	214.979	156.255	20860.484	10.306	78.741	25045.789	8.583	65.154	15048.628	14.286	71.35	18864.812	11.396	4	0.023	0	0.417	55.156	0	0.293	78.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	2 WOMEN/WOMAN WITH TISSUE/PRODUCT	30 seconds	3656111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4.836	2.686	358.63	13.485	1.399	444.953	10.869	1.485	342.82	14.107	1.561	412.577	11.721	23	270.236	92.505	12349.569	21.882	48.384	15389.106	17.56	40.648	9388.316	28.784	43.864	11598.936	23.298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	BOTTLE ON COUNTER/GRAPHIC TEXT	10 seconds	3647426	12	2.727	2.833	3281.567	0.831	1.491	3405.162	0.801	1.441	2024.906	1.347	1.532	2706.848	1.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	9.373	1.587	1769.586	5.297	0.888	1946.256	4.816	0.691	969.736	9.666	0.84	1445.053	6.486	4	7.111	6.92	8019.936	0.887	4.024	9195.741	0.773	3.482	4895.356	1.453	3.727	6575.101	1.082	784
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	FAMILY AT PICNIC/MAN SNEEZES/BASKET	15 seconds	3647422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.692	1.087	145.173	4.767	0.47	149.677	4.623	0.523	120.835	5.727	0.506	133.722	5.175	42	259.084	168.579	22505.594	11.512	85.451	27179.582	9.532	69.699	16098.032	16.094	75.841	20051.799	12.921	3	0.017	0	0.417	40.767	0	0.293	58.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	INCOMPLETE VIDEO	15 seconds	3647420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.721	0.108	119.624	6.027	0.065	139.419	5.171	0.043	61.279	11.766	0.057	94.546	7.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	INCOMPLETE VIDEO	30 seconds	3656108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.037	41.929	5.008	0.022	48.694	4.313	0.009	12.108	17.344	0.014	23.326	9.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	MAN IN LAB COAT/BOTTLE/BOX/TEXT	15 seconds	3647428	63	19.808	12.414	14389.152	1.377	6.825	15592.771	1.27	6.018	8461.33	2.341	6.687	11807.838	1.678	17	479.95	43.132	49988.719	9.601	25.975	59350.945	8.087	20.568	28911.93	16.6	23.274	41071.879	11.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	60.367	7.164	7981.121	7.564	4.22	9230.012	6.54	2.732	3772.944	16	3.367	5729.583	10.536	2	12.47	2.483	2877.192	4.334	1.057	2415.534	5.162	0.929	1306.217	9.547	0.968	1707.935	7.301	788
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	MAN IN LAB COAT/WOMAN/PRODUCT/TEXT	30 seconds	3647423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.78	0.073	82.088	9.502	0.045	100.114	7.791	0.053	73.211	10.654	0.049	83.844	9.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	MAN IN SUIT/WOMAN/FLOWERS/TEXT/LOGO	30 seconds	3678394	380	250.728	71.994	83433.164	3.005	38.216	87326.922	2.871	35.032	49249.059	5.091	38.357	67691.625	3.704	33	423.7	37.994	44034.051	9.622	21.961	50191.059	8.442	18.603	26152.074	16.201	20.666	36484.043	11.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1217	312.23	23.011	25633.494	12.181	13.63	29785.703	10.483	8.577	11895.354	26.248	10.777	18329.594	17.034	8	142.351	17.55	20341.607	6.998	10.24	23399.715	6.083	8.946	12575.861	11.319	9.863	17403.854	8.179	790
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	MOUNTAIN/WATER/SNOW/TREES/PRODUCT	60 seconds	3662991	3	1.364	0.142	163.858	8.324	0.089	204.05	6.685	0.089	125.286	10.887	0.101	178.166	7.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	PRODUCT BOTTLE/CLOUDS/MOUNTAIN/TEXT	15 seconds	3656113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.914	0.16	176.692	5.173	0.09	197.776	4.621	0.071	97.548	9.37	0.076	130.508	7.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	WOMAN AT PHARMACY/BOTTLE/BOX	15 seconds	3697932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.95	1.749	2027.491	1.948	1.008	2303.177	1.715	0.56	787.714	5.015	0.702	1239.163	3.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	10 seconds	3647431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	3.858	0.939	1041.307	3.705	0.547	1192.723	3.235	0.402	556.744	6.93	0.481	823.711	4.684	5	20.828	16.342	18940.045	1.1	10.449	23875.797	0.872	5.599	7871.604	2.646	7.201	12707.824	1.639	794
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	30 seconds	3647433	3	1.15	0.36	416.248	2.763	0.222	508.105	2.263	0.157	220.332	5.219	0.218	386.422	2.976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/10/11 - 04/16/11 	WOMAN ON TREADMILL/LANDSCAPE/TEXT	15 seconds	3697934	134	35.125	23.191	26886.627	1.306	12.606	28808.688	1.219	11.053	15538.758	2.26	12.379	21838.117	1.608	31	617.35	83.43	96695.445	6.384	51.779	118318.102	5.218	39.201	55104.996	11.203	46.406	81894.828	7.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	142.923	16.18	18015.678	7.933	9.664	21144.6	6.759	6.171	8549.887	16.716	7.76	13179.347	10.844	10	27.327	10.044	11640.804	2.348	5.714	13054.805	2.093	4.952	6962.4	3.925	5.354	9449.476	2.892	796
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	2 WOMEN/WOMAN WITH TISSUE/PRODUCT	15 seconds	3662989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	128.812	61.994	8276.182	15.564	32.82	10439.154	12.339	30.796	7113.813	18.107	30.725	8123.96	15.856	1	0.035	0.002	2.612	13.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	2 WOMEN/WOMAN WITH TISSUE/PRODUCT	30 seconds	3656111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	226.384	64.015	8545.999	26.49	33.637	10698.905	21.16	30.102	6953.474	32.557	31.331	8283.704	27.329	2	0.056	0.002	1.958	28.601	0.003	5.483	10.213	0.002	3.44	16.279	0.002	3.44	16.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	BOTTLE ON COUNTER/GRAPHIC TEXT	10 seconds	3647426	12	3.13	2.752	3188.55	0.982	1.464	3346.836	0.935	1.537	2158.802	1.45	1.553	2742.627	1.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	11.497	2.592	2905.133	3.957	1.406	3138.369	3.663	1.204	1695.511	6.781	1.378	2370.724	4.85	3	3.179	3.119	3615.027	0.879	1.441	3293.263	0.965	1.483	2085.408	1.524	1.512	2668.865	1.191	799
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	FAMILY AT PICNIC/MAN SNEEZES/BASKET	15 seconds	3647422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	107.876	61.215	8172.248	13.2	33.212	10563.999	10.212	30.122	6958.425	15.503	30.959	8185.378	13.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	INCOMPLETE VIDEO	15 seconds	3647420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1.179	0.122	133.997	8.799	0.065	148.045	7.964	0.055	73.068	16.136	0.061	104.144	11.321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	INCOMPLETE VIDEO	30 seconds	3662987	2	0.222	0.12	138.532	1.603	0.065	149.272	1.487	0.059	83.293	2.665	0.07	123.612	1.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.874	0.107	118.33	7.386	0.067	144.414	6.052	0.029	40.833	21.404	0.049	80.716	10.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	MAN IN LAB COAT/BOTTLE/BOX/TEXT	15 seconds	3647428	89	31.77	19.748	22889.678	1.388	10.176	23259.699	1.366	9.349	13143.345	2.417	10.099	17827.998	1.782	17	192.95	34.106	39527.949	4.881	19.915	45502.043	4.24	15.47	21747.283	8.872	17.921	31629.592	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	120.4	13.226	14729.897	8.174	8.029	17532.119	6.867	4.893	6771.264	17.781	6.23	10611.961	11.346	6	33.921	8.996	10427.95	3.253	5.077	11602.644	2.924	4.283	6021.096	5.634	4.744	8370.204	4.053	803
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	MAN IN LAB COAT/WOMAN/PRODUCT/TEXT	30 seconds	3647423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.02	0.002	2.886	6.93	0.001	2.986	6.698	0.001	1.611	12.415	0.001	2.49	8.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	MAN IN SUIT/WOMAN/FLOWERS/TEXT/LOGO	15 seconds	3705920	1	0.317	0.334	386.654	0.82	0.211	481.985	0.658	0.076	107.365	2.953	0.151	266.259	1.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	MAN IN SUIT/WOMAN/FLOWERS/TEXT/LOGO	30 seconds	3678394	334	213.239	70.348	81526.375	2.616	37.476	85645.227	2.49	34.836	48965.602	4.355	37.42	66035.273	3.229	43	342	38.644	44794.008	7.635	22.144	50612.73	6.757	18.717	26301.33	13.003	20.913	36909.98	9.266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	293.902	23.548	26232.146	11.204	13.836	30208.389	9.729	8.611	11939.476	24.616	10.854	18448.516	15.931	9	132.736	17.004	19707.824	6.735	9.772	22329.248	5.944	8.104	11392.713	11.651	9.184	16205.147	8.191	806
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	MAN WITH TISSUE/GROCERY BAG/MOWER	15 seconds	3705922	490	99.475	68.005	78811.352	1.262	35.213	80475.773	1.236	28.6	40201.102	2.474	31.658	55862.273	1.781	29	237.05	37.706	43705.43	5.424	21.831	49885.559	4.752	18.715	26311.684	9.009	20.871	36828.113	6.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	149.985	19.376	21585.082	6.949	11.658	25477.268	5.887	7.134	9892.216	15.162	9.104	15481.188	9.688	7	28.77	10.637	12329.328	2.333	6.067	13864.483	2.075	4.691	6594.875	4.362	5.45	9618.79	2.991	807
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	PRODUCT BOTTLE/CLOUDS/MOUNTAIN/TEXT	15 seconds	3656113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1.857	0.186	207.694	8.941	0.115	252.04	7.368	0.09	124.547	14.91	0.105	178.98	10.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	10 seconds	3647431	1	0.487	0.294	340.466	1.43	0.163	372.796	1.306	0.203	284.981	1.709	0.18	317.156	1.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	2.937	0.739	829.673	3.54	0.417	937.263	3.134	0.318	446.475	6.578	0.38	663.131	4.429	28	45.718	37.366	43303.809	1.056	22.016	50301.73	0.909	17.802	25029.488	1.827	19.366	34175.477	1.338	809
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	WOMAN IN FRONT OF COUNTER/BOTTLE	30 seconds	3647433	2	0.244	0.131	152.162	1.604	0.069	157.828	1.546	0.057	79.856	3.055	0.056	97.456	2.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810
NATIONAL 	ALLEGRA ALLERGY REMEDY 	04/17/11 - 04/23/11 	WOMAN ON TREADMILL/LANDSCAPE/TEXT	15 seconds	3678395	180	51.298	29.597	34303.969	1.495	14.655	33485.816	1.532	14.525	20417.033	2.513	14.963	26401.795	1.943	23	450.6	50.282	58276.875	7.732	30.439	69554.336	6.478	23.206	32622.996	13.812	26.955	47570.199	9.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	152.287	18.128	20194.24	7.541	10.638	23262.111	6.547	6.881	9534.298	15.973	8.58	14573.486	10.45	6	19.273	7.429	8610.302	2.238	4.268	9752.079	1.976	3.312	4656.153	4.139	3.686	6506.52	2.962	811
