Market                                  	Brand                                   	Report Period (multiple)                	Cable TV-Units	Cable TV-$$$ (000)	FSI Coupon-Units	FSI Coupon-$$$ (000)	Internet-Units	Internet-$$$ (000)	National Magazine-Units	National Magazine-$$$ (000)	National Newspaper-Units	National Newspaper-$$$ (000)	National Sunday Supplement-Units	National Sunday Supplement-$$$ (000)	Network Radio-Units	Network Radio-$$$ (000)	Network TV-Units	Network TV-$$$ (000)	Outdoor-Units	Outdoor-$$$ (000)	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spot Radio-Units	Spot Radio-$$$ (000)	Spot TV-Units	Spot TV-$$$ (000)	Syndicated TV-Units	Syndicated TV-$$$ (000)	Row No.
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/19/09 - 04/25/09 	171	502.268	0	0	0	6.59	0	0	0	0	0	0	0	0	24	1439.8	0	0	0	0	0	0	0	0	375	525.721	13	596.722	159
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/26/09 - 04/30/09 	128	437.694	0	0	0	1.899	0	0	0	0	0	0	0	0	17	1342.6	0	0	0	0	0	0	0	0	513	499.031	8	540.75	160
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/01/09 - 05/02/09 	43	99.63	0	0	0	0	8	2419.637	0	0	0	0	0	0	8	533.8	0	0	0	0	0	0	0	0	204	163.846	0	0	161
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/03/09 - 05/09/09 	206	650.1	0	0	0	3.568	1	403.824	0	0	0	0	0	0	24	1689.8	0	0	0	0	0	0	0	0	563	589.205	17	559.724	162
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/10/09 - 05/16/09 	38	106.464	0	0	0	3.858	1	465.375	0	0	0	0	0	0	1	106	0	0	0	0	0	0	0	0	74	64.504	6	169.292	163
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/17/09 - 05/23/09 	0	0	0	0	0	2.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10.624	164
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/24/09 - 05/30/09 	0	0	0	0	0	4.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.566	0	0	165
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/01/09 - 06/06/09 	0	0	0	0	0	2.832	1	126.672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1.875	0	0	166
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/07/09 - 06/13/09 	0	0	0	0	0	3.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4.178	0	0	167
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/14/09 - 06/20/09 	0	0	0	0	0	1.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3.743	0	0	168
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/21/09 - 06/27/09 	0	0	0	0	0	2.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/28/09 - 06/30/09 	0	0	0	0	0	1.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.214	0	0	170
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/01/09 - 07/04/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4.457	0	0	171
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/05/09 - 07/11/09 	0	0	0	0	0	0.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3.463	0	0	172
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/12/09 - 07/18/09 	0	0	0	0	0	1.364	0	0	0	0	0	0	0	0	1	19.4	0	0	0	0	0	0	0	0	5	3.738	0	0	173
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/19/09 - 07/25/09 	0	0	0	0	0	0.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.302	0	0	174
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/26/09 - 07/31/09 	0	0	0	0	0	1.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5.715	0	0	175
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/01/09 - 08/01/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.008	0	0	176
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/02/09 - 08/08/09 	0	0	0	0	0	1.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6.657	0	0	177
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/09/09 - 08/15/09 	2	3.55	0	0	0	0.827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5.107	0	0	178
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/16/09 - 08/22/09 	145	400.72	0	0	0	1.715	0	0	0	0	0	0	0	0	31	1489.8	0	0	0	0	0	0	0	0	642	455.089	15	429.57	179
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/23/09 - 08/29/09 	187	638.96	0	0	0	1.277	0	0	0	0	0	0	0	0	35	1515	0	0	0	0	0	0	0	0	692	604.331	22	601.884	180
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/30/09 - 08/31/09 	52	109.086	0	0	0	0.759	0	0	0	0	0	0	0	0	14	1050.8	0	0	0	0	0	0	0	0	262	210.262	7	211.75	181
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/01/09 - 09/05/09 	156	422.008	0	0	0	0	1	272.32	0	0	0	0	0	0	29	1426.8	0	0	0	0	0	0	0	0	761	538.552	12	372.446	182
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/06/09 - 09/12/09 	37	146.19	0	0	0	0.682	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	119	68.467	4	142.186	183
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/13/09 - 09/19/09 	159	480.092	0	0	0	3.876	1	476.325	0	0	0	0	0	0	23	653	0	0	0	0	0	0	0	0	566	381.901	12	180.792	184
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/20/09 - 09/26/09 	222	640.268	0	0	0	5.003	0	0	0	0	0	0	0	0	33	1458	0	0	0	0	0	0	0	0	649	495.761	21	1040.092	185
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/27/09 - 09/30/09 	44	88.964	0	0	0	8.111	1	476.325	0	0	0	0	0	0	4	32.6	0	0	0	0	0	0	0	0	74	80.038	3	48.78	186
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/01/09 - 10/03/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.002	0	0	187
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/04/09 - 10/10/09 	8	5.192	0	0	0	26.212	1	480.204	0	0	0	0	0	0	36	2222.4	0	0	0	0	0	0	0	0	1318	789.678	0	0	188
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/11/09 - 10/17/09 	10	7.494	0	0	0	106.277	1	604.8	0	0	0	0	0	0	51	3757.4	0	0	0	0	0	0	0	0	1090	692.121	0	0	189
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/18/09 - 10/24/09 	11	7.892	0	0	0	154.604	0	0	0	0	0	0	0	0	55	4949.6	0	0	0	0	0	0	0	0	1120	621.696	0	0	190
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/25/09 - 10/31/09 	11	8.394	0	0	0	179.242	0	0	0	0	0	0	0	0	55	3735	0	0	0	0	0	0	0	0	1380	783.552	0	0	191
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/01/09 - 11/07/09 	1	0.906	0	0	0	85.71	13	4479.231	0	0	0	0	0	0	3	302	0	0	0	0	0	0	0	0	153	104.584	0	0	192
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/08/09 - 11/14/09 	0	0	0	0	0	101.846	1	476.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	124.634	0	0	193
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/15/09 - 11/21/09 	0	0	0	0	0	152.738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	123.141	0	0	194
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/22/09 - 11/28/09 	0	0	0	0	0	195.436	1	604.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	121.058	0	0	195
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/29/09 - 11/30/09 	0	0	0	0	0	176.627	1	480.204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	489.105	0	0	196
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/01/09 - 12/05/09 	0	0	0	0	0	0	7	2364.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1765	2247.426	0	0	197
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/06/09 - 12/12/09 	0	0	0	0	0	164.561	1	604.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	3635.631	0	0	198
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/13/09 - 12/19/09 	0	0	0	0	0	145.373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2850	3622.83	0	0	199
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/20/09 - 12/26/09 	0	0	0	0	0	155.063	2	766.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2323	2927.983	0	0	200
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/27/09 - 12/31/09 	2	1.352	0	0	0	71.811	2	956.529	0	0	0	0	0	0	34	2129	0	0	0	0	0	0	0	0	824	692.567	0	0	201
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/01/10 - 01/02/10 	4	2.24	0	0	0	0	9	3589.19	0	0	0	0	0	0	14	757.4	0	0	0	0	0	0	0	0	191	105.593	0	0	202
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/03/10 - 01/09/10 	10	5.062	0	0	0	0	0	0	0	0	0	0	0	0	47	2506.4	0	0	0	0	0	0	0	0	1318	675.564	0	0	203
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/10/10 - 01/16/10 	7	3.526	0	0	0	10.864	1	295.265	0	0	0	0	0	0	37	2153.8	0	0	0	0	0	0	0	0	866	494.09	0	0	204
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/17/10 - 01/23/10 	0	0	0	0	0	11.314	1	635.04	0	0	0	0	0	0	1	225.6	0	0	0	0	0	0	0	0	25	16.445	0	0	205
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/24/10 - 01/30/10 	136	606.422	0	0	0	21.96	1	635.04	0	0	0	0	0	0	36	1791.8	0	0	0	0	0	0	0	0	724	519.408	11	455.532	206
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/31/10 - 01/31/10 	39	186.942	0	0	0	0	0	0	0	0	0	0	0	0	4	123.2	0	0	0	0	0	0	0	0	63	41.656	4	125.076	207
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/01/10 - 02/06/10 	218	658.916	0	0	0	17.366	8	2923.821	0	0	0	0	0	0	36	2040.2	0	0	0	0	0	0	0	0	657	662.728	12	473.786	208
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/07/10 - 02/13/10 	184	712.65	0	0	0	16.233	0	0	0	0	0	0	0	0	32	2260	0	0	0	0	0	0	0	0	521	596.636	14	483.952	209
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/14/10 - 02/20/10 	205	818.02	0	0	0	10.523	0	0	0	0	0	0	0	0	32	2355.8	0	0	0	0	0	0	0	0	445	346.414	12	424.136	210
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/21/10 - 02/27/10 	226	921.164	0	0	0	3.059	2	1129.68	0	0	0	0	0	0	36	3393.6	0	0	0	0	0	0	0	0	547	401.195	14	706.706	211
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/28/10 - 02/28/10 	44	151.064	0	0	0	0	0	0	0	0	0	0	0	0	5	191	0	0	0	0	0	0	0	0	67	38.516	6	219.194	212
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/01/10 - 03/06/10 	171	557.424	0	0	0	0	9	2610.972	0	0	0	0	0	0	37	2280.8	0	0	0	0	0	0	0	0	536	441.187	13	651.25	213
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/07/10 - 03/13/10 	148	717.024	0	0	0	0	0	0	0	0	0	0	0	0	32	1837.6	0	0	0	0	0	0	0	0	700	484.099	16	483.214	214
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/14/10 - 03/20/10 	115	508.234	0	0	0	0	0	0	0	0	0	0	0	0	34	2699	0	0	0	0	0	0	0	0	346	277.312	17	600.256	215
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/21/10 - 03/27/10 	16	53	0	0	0	5.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	26.498	1	13.194	216
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/28/10 - 03/31/10 	123	389.206	0	0	0	108.686	0	0	0	0	1	2304.48	0	0	15	986	0	0	0	0	0	0	0	0	11	1.875	4	469.92	217
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/01/10 - 04/03/10 	129	452.586	0	0	0	0	9	2660.593	0	0	0	0	0	0	12	528.6	0	0	0	0	0	0	0	0	89	22.234	5	281.486	218
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/04/10 - 04/10/10 	286	1031.662	0	0	0	49.273	0	0	0	0	0	0	0	0	27	4125.6	0	0	0	0	0	0	0	0	109	32.627	7	354.144	219
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/11/10 - 04/17/10 	263	955.938	0	0	0	83.519	1	432.82	0	0	0	0	0	0	27	1966.6	0	0	0	0	0	0	0	0	52	4.525	12	488.42	220
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/18/10 - 04/24/10 	30	148.942	0	0	0	28.354	0	0	0	0	0	0	0	0	1	34.6	0	0	0	0	0	0	0	0	4	0.298	1	40.894	221
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	04/25/10 - 04/30/10 	125	352.774	0	0	0	36.776	0	0	0	0	0	0	0	0	10	938.4	0	0	0	0	0	0	0	0	307	276.018	12	684.758	222
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/01/10 - 05/01/10 	47	153.484	0	0	0	0	2	1068.996	0	0	0	0	0	0	5	303	0	0	0	0	0	0	0	0	51	44.683	0	0	223
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/02/10 - 05/08/10 	217	700.328	0	0	0	89.382	0	0	0	0	0	0	0	0	14	1159	0	0	0	0	0	0	0	0	515	473.778	14	429.73	224
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/09/10 - 05/15/10 	288	1037.123	0	0	0	102.385	0	0	0	0	0	0	0	0	20	2017	0	0	0	0	0	0	0	0	480	423.714	15	428.412	225
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/16/10 - 05/22/10 	0	0	0	0	0	18.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10.89	1	28.734	226
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/23/10 - 05/29/10 	0	0	0	0	0	12.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.096	0	0	227
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	05/30/10 - 05/31/10 	0	0	0	0	0	6.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.535	0	0	228
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/01/10 - 06/05/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.175	0	0	229
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/06/10 - 06/12/10 	0	0	0	0	0	2.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8.449	0	0	230
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/13/10 - 06/19/10 	0	0	0	0	0	1.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3.462	0	0	231
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/20/10 - 06/26/10 	0	0	0	0	0	0.589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.705	0	0	232
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	06/27/10 - 06/30/10 	0	0	0	0	0	8.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/04/10 - 07/10/10 	0	0	0	0	0	7.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	9.538	0	0	234
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/11/10 - 07/17/10 	0	0	0	0	0	17.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7.704	0	0	235
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/18/10 - 07/24/10 	0	0	0	0	0	7.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.5	0	0	236
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	07/25/10 - 07/31/10 	0	0	0	0	0	4.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/01/10 - 08/07/10 	0	0	0	0	0	0.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.363	0	0	238
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/08/10 - 08/14/10 	0	0	0	0	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1.464	0	0	239
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/15/10 - 08/21/10 	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1.32	0	0	240
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/22/10 - 08/28/10 	0	0	0	0	0	0.453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	08/29/10 - 08/31/10 	0	0	0	0	0	0.271	1	577.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.162	0	0	242
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/01/10 - 09/04/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.362	0	0	243
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/05/10 - 09/11/10 	0	0	0	0	0	0.401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5.157	0	0	244
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/12/10 - 09/18/10 	0	0	0	0	0	1.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3.091	0	0	245
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/19/10 - 09/25/10 	0	0	0	0	0	0.508	1	81.486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.018	0	0	246
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	09/26/10 - 09/30/10 	0	0	0	0	0	3.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.956	0	0	247
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/01/10 - 10/02/10 	0	0	0	0	0	0	4	1036.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.788	0	0	248
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/03/10 - 10/09/10 	0	0	0	0	0	5.738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.825	0	0	249
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/10/10 - 10/16/10 	0	0	0	0	0	1.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.526	0	0	250
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/17/10 - 10/23/10 	0	0	0	0	0	0.063	2	539.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	10/24/10 - 10/30/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4.247	0	0	252
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/01/10 - 11/06/10 	0	0	0	0	0	0	3	2060.885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8.387	0	0	253
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/07/10 - 11/13/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5.002	0	0	254
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/21/10 - 11/27/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10.103	0	0	255
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	11/28/10 - 11/30/10 	0	0	0	0	0	2.081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6.592	0	0	256
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/01/10 - 12/04/10 	0	0	0	0	0	0	4	2306.528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9.327	0	0	257
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/05/10 - 12/11/10 	0	0	0	0	0	0.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9.057	0	0	258
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/12/10 - 12/18/10 	0	0	0	0	0	0.547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6.711	0	0	259
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/19/10 - 12/25/10 	0	0	0	0	0	1.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3.752	0	0	260
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	12/26/10 - 12/31/10 	0	0	0	0	0	1.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.101	0	0	261
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/09/11 - 01/15/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.422	0	0	262
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/16/11 - 01/22/11 	0	0	0	0	0	1.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4.995	0	0	263
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/23/11 - 01/29/11 	0	0	0	0	0	1.832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	01/30/11 - 01/31/11 	0	0	0	0	0	2.577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.65	0	0	265
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/01/11 - 02/05/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.076	0	0	266
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/06/11 - 02/12/11 	0	0	0	0	0	2.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.918	0	0	267
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/13/11 - 02/19/11 	0	0	0	0	0	1.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.636	0	0	268
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/20/11 - 02/26/11 	0	0	0	0	0	1.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	02/27/11 - 02/28/11 	0	0	0	0	0	3.743	1	495.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.23	0	0	270
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/01/11 - 03/05/11 	0	0	0	0	0	0	1	303.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5.549	0	0	271
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/06/11 - 03/12/11 	0	0	0	0	0	2.333	2	1186.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5.384	0	0	272
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/13/11 - 03/19/11 	0	0	0	0	0	2.544	2	798.407	0	0	0	0	0	0	28	1381	0	0	0	0	0	0	0	0	207	45.401	7	101.622	273
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/20/11 - 03/26/11 	10	72.594	0	0	0	4.703	2	1186.29	0	0	0	0	0	0	41	2605.4	0	0	0	0	0	0	0	0	99	7.313	16	571.994	274
NATIONAL 	ADVAIR DISKUS RX-HUMAN-ASTHMA 	03/27/11 - 03/31/11 	0	0	0	0	0	1.998	0	0	0	0	0	0	0	0	2	275.8	0	0	0	0	0	0	0	0	11	0.634	4	237.372	275
