37 3 1 16 1 140 12 5 4 0 1 1 3
39 5 3 12 2 13.75 9 0 6 0 1 0 5
58 0 4 14 2 . 6 6 5 1 1 1 3
86 7 3 12 3 13.75 11 5 4 0 0 1 .
77 0 4 12 4 21.25 12 4 7 1 0 1 2
49 2 1 12 3 27.5 9 3 4 1 1 1 3
67 7 2 12 . 82.5 . 4 6 1 0 1 .
58 2 1 13 3 27.5 4 5 4 0 1 1 2
60 8 2 12 1 . 5 1 6 1 1 1 1
56 5 5 12 2 1 12 0 4 1 0 0 0
44 1 0 14 . 21.25 12 3 5 0 0 1 .
71 7 5 12 . 32.5 . 0 4 0 1 0 .
86 8 0 16 2 82.5 3 6 6 0 1 1 6
32 3 0 14 2 55 16 5 6 0 0 1 2
61 5 2 11 2 16.25 2 1 4 1 0 0 0
19 7 0 12 1 . . 3 . 1 0 0 0
38 7 3 15 . . . 3 4 1 1 0 .
25 5 0 13 3 6.5 16 3 . 1 1 0 2
19 7 0 12 . . . 6 7 0 0 1 .
69 8 7 10 2 23.75 . 0 4 0 1 0 .
57 0 3 12 2 . 8 0 2 1 1 1 6
45 4 1 10 3 32.5 . 3 . 1 1 1 2
66 0 0 10 4 23.75 . 0 4 0 0 0 1
37 8 3 18 1 27.5 12 0 5 1 0 0 2
52 7 1 12 1 1 . 0 1 1 0 0 .
45 3 0 11 . 37.5 13 0 4 0 1 0 .
55 6 1 12 3 21.25 12 0 1 1 1 0 0
30 5 0 12 2 4.5 . 0 4 1 0 0 4
41 8 0 0 . 27.5 0 2 2 0 1 1 .
56 3 2 18 4 . 12 6 7 1 1 1 6
61 8 2 14 . . 12 6 6 1 1 1 .
36 5 1 16 . 100 14 5 6 1 1 1 .
50 5 2 20 1 67.5 17 1 4 0 1 1 6
59 6 1 16 . 100 5 2 4 1 0 1 .
78 0 3 12 3 23.75 . 2 4 1 0 1 4
28 5 2 8 3 67.5 9 5 4 0 1 1 2
65 2 2 12 3 67.5 12 1 4 1 1 1 4
52 7 3 12 . 67.5 12 4 6 0 1 1 .
68 7 3 16 1 16.25 13 0 4 1 0 1 .
70 1 0 14 . 27.5 3 6 7 0 0 1 .
66 3 1 18 2 82.5 . 4 5 1 1 1 3
84 5 3 15 2 55 16 4 4 0 1 1 5
59 2 1 12 . 120 3 2 5 1 1 0 .
20 7 0 15 . . 14 3 3 1 0 1 .
31 4 4 14 . 82.5 12 3 4 1 0 0 .
43 0 6 19 1 200 . 6 7 0 0 0 3
33 3 0 13 2 11.25 8 1 4 0 0 0 2
37 5 2 18 2 55 9 3 4 1 0 1 2
81 6 6 8 4 3.5 . 3 . 1 0 0 0
70 5 3 11 . 11.25 8 0 4 1 0 1 .
30 1 1 10 2 27.5 12 1 4 0 0 0 4
74 8 1 3 4 11.25 . 3 7 0 0 0 4
65 0 2 8 4 11.25 10 1 4 1 0 1 5
25 3 0 16 2 4.5 16 5 5 0 0 1 3
52 4 0 14 . 27.5 12 2 4 1 0 1 .
56 4 0 12 . 2 . 3 4 0 0 1 .
84 0 4 8 4 37.5 8 6 4 1 0 1 2
50 0 1 12 . 5.5 12 4 . 0 0 1 .
36 7 3 12 2 21.25 12 1 4 1 1 1 0
25 3 0 14 1 32.5 8 6 6 0 1 1 0
73 7 4 11 2 23.75 . 0 3 1 1 0 3
22 5 0 12 . 120 12 3 3 1 0 1 .
37 2 2 16 . 55 6 3 4 1 1 0 .
46 7 5 12 2 27.5 . 2 4 1 0 0 3
37 1 3 11 3 8.5 . 0 3 1 0 0 2
44 3 1 14 2 67.5 12 0 5 1 1 1 1
46 0 3 13 . 2 8 3 4 1 0 1 .
22 0 0 11 3 . . 3 4 0 0 1 .
. 2 2 10 2 . 12 5 4 1 1 1 3
33 0 2 12 2 37.5 12 4 6 1 1 1 2
30 3 0 16 2 100 . 2 4 1 1 0 3
41 8 1 15 2 45 12 6 6 1 0 1 0
56 5 2 13 1 45 14 6 6 1 1 1 1
88 7 4 14 1 16.25 . 6 6 1 0 1 0
72 7 0 12 2 67.5 12 4 6 0 0 1 .
54 6 0 12 . 55 12 6 6 0 1 1 .
49 0 2 14 2 67.5 12 0 2 1 0 1 6
48 4 4 13 1 45 . 3 4 1 0 0 .
50 2 2 10 3 100 12 3 4 0 0 1 3
72 3 3 11 . 13.75 2 2 4 1 0 1 .
58 0 2 12 . 21.25 6 4 6 0 0 1 .
46 0 3 13 1 37.5 . 2 5 1 1 0 2
32 3 1 13 2 11.25 12 2 4 1 0 0 6
25 5 1 11 2 . . 3 5 1 0 0 0
58 2 3 12 2 82.5 . 6 4 0 1 1 3
60 7 0 16 2 67.5 12 6 6 1 0 1 0
41 5 0 12 3 45 12 0 4 1 0 0 6
29 0 2 14 . 67.5 12 1 4 1 1 0 .
32 0 2 13 . 37.5 . 3 . 1 0 1 .
54 6 2 14 2 55 12 3 4 1 0 0 2
72 2 1 16 1 100 16 5 6 1 0 1 3
52 3 2 20 1 200 16 2 4 1 1 1 6
71 2 2 16 1 200 15 5 3 0 1 1 6
25 3 5 12 2 55 15 3 7 1 0 0 0
79 7 3 16 2 67.5 14 5 6 1 1 1 3
76 1 2 16 . 37.5 . 3 4 0 1 1 .
53 3 1 11 . 27.5 0 1 1 1 1 1 .
56 7 1 12 . 23.75 12 1 4 0 0 1 .
26 2 3 12 . 21.25 14 6 4 1 0 0 .
20 0 0 12 3 21.25 . 2 1 1 0 1 6
69 5 2 19 2 120 16 4 4 1 1 1 6
59 7 2 17 . 120 12 5 5 0 0 1 .
80 0 2 14 2 67.5 12 1 4 1 1 1 6
31 1 2 16 . 18.75 11 5 4 1 1 1 .
47 7 2 12 2 45 6 3 4 0 1 1 0
65 3 0 13 2 45 13 1 4 0 0 1 6
53 0 1 13 . 45 . 1 4 1 1 0 .
79 7 3 12 . . 3 6 4 1 0 1 .
43 7 4 16 1 . . 3 . 0 1 1 .
87 0 2 8 . 27.5 . . 4 0 0 1 .
35 0 0 10 2 67.5 10 2 4 0 1 0 3
27 6 0 16 1 45 16 2 4 1 0 1 6
41 2 0 14 3 21.25 12 6 5 1 1 1 .
50 2 2 16 1 67.5 12 3 2 1 1 1 6
29 4 1 14 2 55 13 5 3 1 1 1 0
47 8 6 12 3 . 9 0 5 0 1 0 .
69 3 3 12 . 13.75 . . 4 1 0 1 .
48 2 0 11 3 11.25 2 2 4 1 0 1 6
74 0 4 10 4 27.5 . 3 4 1 1 1 6
39 2 2 10 2 11.25 9 3 1 1 0 1 3
68 0 3 16 . 32.5 12 4 6 0 0 1 .
58 7 2 18 1 . 12 . 5 0 1 1 6
72 3 0 15 . 120 4 5 6 0 0 1 .
45 7 2 12 3 67.5 11 6 7 1 1 1 0
47 3 2 12 . 7.5 . 4 2 1 0 0 .
21 0 0 13 . . 12 4 4 0 0 1 .
48 7 3 14 . 27.5 6 0 6 1 1 0 .
82 7 1 12 . 1 0 0 4 1 0 0 .
52 7 3 13 3 13.75 . 0 4 1 0 0 5
62 7 1 8 1 37.5 . 5 4 0 1 1 .
88 3 2 12 1 11.25 5 5 5 1 0 1 3
49 4 0 10 3 3.5 . 6 4 1 0 1 6
56 0 0 12 . 67.5 12 3 7 0 0 1 .
88 7 3 12 3 11.25 7 3 6 0 0 1 .
69 7 1 14 2 100 4 5 4 1 0 1 6
53 8 0 12 2 45 10 5 4 0 0 1 3
64 3 5 10 1 100 3 1 4 0 1 1 4
43 8 4 11 3 7.5 5 1 4 1 0 1 3
47 8 2 13 . 67.5 13 5 4 1 1 1 .
56 3 0 12 2 100 16 5 5 1 0 1 .
51 5 1 11 1 140 6 6 7 0 1 1 6
47 7 2 12 3 55 12 6 6 0 1 1 .
32 1 0 16 1 55 . 1 3 1 0 1 6
64 1 3 16 . 200 16 5 4 0 1 1 .
41 5 2 20 1 55 16 2 4 1 0 0 .
20 1 0 12 3 2 . . 2 1 0 0 0
59 0 0 13 2 32.5 12 . 6 0 0 1 3
43 3 3 16 3 67.5 . 1 4 1 0 0 6
22 7 0 16 1 11.25 12 0 6 1 0 0 4
39 5 4 18 3 67.5 . . 1 0 0 0 4
30 7 1 12 2 55 . 1 4 1 0 0 2
57 4 3 14 2 37.5 6 4 1 1 0 0 6
20 7 0 14 2 140 14 4 6 0 0 0 4
38 8 2 8 3 32.5 . 0 4 1 0 0 1
87 8 2 18 1 45 6 0 4 1 0 0 1
58 5 4 11 3 13.75 6 1 5 1 0 0 0
34 4 2 12 3 . . . . 1 1 0 .
67 0 4 16 2 45 . 0 2 0 1 0 5
60 1 3 8 . 8.5 . 2 4 1 0 1 .
47 1 0 12 4 18.75 6 3 5 0 0 1 3
22 1 0 12 . 2 . 1 5 1 0 1 .
52 7 1 20 2 140 14 6 6 0 1 1 0
30 5 1 12 2 45 . 1 4 1 0 0 1
82 8 1 14 2 67.5 . 5 4 0 1 1 4
68 7 3 12 2 21.25 12 3 4 1 0 0 0
46 8 4 12 3 23.75 12 0 2 0 1 0 1
22 1 2 12 . 27.5 12 2 5 1 0 1 .
25 5 4 10 2 4.5 . 1 . 1 0 0 .
32 7 0 12 1 1 . 1 2 0 0 0 1
60 5 2 18 1 200 18 1 3 0 1 1 6
34 7 2 20 . 200 19 3 4 0 1 1 .
67 8 2 17 . 82.5 18 2 4 1 1 1 .
40 1 2 16 2 120 9 5 6 0 0 1 2
62 7 2 16 2 200 . 0 1 0 1 1 6
75 3 4 11 3 13.75 . 4 4 1 0 1 3
30 4 1 12 2 27.5 14 0 6 0 1 1 3
32 5 0 14 . 45 . 5 5 0 0 0 .
49 0 2 16 . 32.5 . 2 4 0 1 1 .
28 7 1 14 2 32.5 16 5 6 1 1 1 1
43 7 2 18 . 32.5 13 2 4 1 0 0 .
46 5 1 18 1 82.5 . 4 5 0 0 1 6
42 5 5 16 1 82.5 16 3 4 1 0 0 6
63 3 3 14 4 23.75 . 1 5 0 0 0 3
54 0 0 12 2 13.75 12 1 4 0 0 1 3
68 6 2 12 3 27.5 12 6 7 1 1 1 .
76 6 4 12 . 21.25 9 5 6 1 1 1 .
67 7 4 12 . 67.5 8 2 3 1 0 1 .
41 4 1 12 . 8.5 . 1 4 0 0 0 .
64 7 1 14 1 67.5 8 1 3 0 1 1 0
74 1 2 20 2 200 12 2 2 0 1 0 6
44 5 3 16 2 200 . 6 7 0 1 1 3
69 7 1 18 . 100 19 6 6 1 1 1 .
51 5 3 16 1 200 16 5 5 1 1 1 1
86 6 2 18 . . 8 1 5 1 1 1 .
58 7 3 15 1 200 16 6 5 1 1 1 0
78 7 2 16 1 200 12 0 5 1 0 1 3
58 6 2 12 1 37.5 12 4 4 1 0 1 6
41 0 3 14 4 32.5 8 3 4 0 1 1 6
50 3 0 13 . 16.25 12 4 5 0 0 1 .
34 0 3 12 . 4.5 16 2 1 1 0 1 .
66 6 5 18 3 200 11 2 4 0 1 1 6
52 2 0 14 3 45 . 4 5 0 0 1 3
52 0 3 12 . 16.25 12 1 4 0 0 1 .
56 8 2 19 2 67.5 14 5 6 1 1 1 1
25 0 1 14 2 11.25 12 3 4 1 0 1 5
53 3 1 20 1 200 15 0 1 0 1 1 6
29 7 0 16 . 100 15 5 5 0 0 1 .
26 2 0 14 1 37.5 16 2 4 0 0 1 6
60 4 4 14 3 32.5 12 6 6 1 0 1 5
53 7 0 12 3 16.25 . 2 2 1 0 1 6
71 2 3 12 1 55 7 1 3 0 1 1 6
80 7 0 12 3 37.5 8 0 2 1 1 1 3
71 7 0 16 . 21.25 6 0 4 1 0 1 .
35 1 2 16 2 27.5 16 5 3 0 0 1 3
32 3 1 16 2 100 16 6 5 0 1 1 3
31 5 2 14 . 18.75 11 3 4 1 1 1 .
81 0 3 9 . . 8 6 6 0 1 1 .
26 2 0 16 . 100 11 2 3 1 1 1 .
56 6 2 12 2 120 13 4 3 1 1 1 3
78 0 2 12 . 21.25 8 2 2 1 0 1 .
45 0 1 13 4 18.75 12 4 2 1 1 1 1
65 2 4 16 2 120 12 6 6 0 0 1 6
78 0 5 16 3 82.5 8 0 2 1 0 1 3
51 5 3 13 2 82.5 16 5 4 0 1 0 6
23 0 0 13 2 55 . 3 4 0 0 1 2
40 0 0 12 . 82.5 11 1 4 0 1 1 .
51 0 0 14 . 82.5 . 4 5 0 0 1 .
79 7 5 16 2 1 8 5 5 0 1 0 2
61 3 0 14 2 67.5 18 0 3 1 1 1 6
80 4 2 12 2 32.5 12 0 3 1 1 1 3
67 2 1 14 3 67.5 . 0 4 0 1 1 2
66 3 3 15 . 27.5 12 2 5 1 0 1 .
54 7 4 15 . 67.5 16 5 5 1 0 1 .
50 2 2 16 2 200 14 0 2 1 1 1 6
41 4 2 14 2 120 12 4 5 0 1 1 4
33 2 2 12 1 120 . 1 4 1 1 1 3
63 2 1 12 2 55 12 1 4 0 1 1 4
44 5 1 17 . 67.5 . 1 4 1 1 1 .
73 1 1 12 . 55 10 5 4 1 1 1 .
75 2 4 10 . . . 2 . 1 0 1 .
67 7 2 18 1 82.5 11 3 5 1 1 1 1
83 . 4 12 3 . . 1 3 0 0 1 6
54 3 2 16 1 55 12 2 4 0 1 1 6
64 2 1 11 4 55 . 4 4 0 1 1 3
42 1 2 11 3 37.5 11 5 3 0 0 1 3
45 3 3 15 3 45 16 5 4 1 1 1 3
35 0 2 12 . 120 12 1 6 1 1 1 .
40 3 3 14 2 200 16 5 4 0 1 1 2
50 2 1 12 2 45 . 2 4 0 0 1 3
85 7 4 18 . 200 8 5 4 1 0 1 .
77 7 4 13 3 100 8 0 4 1 1 1 2
41 0 2 16 2 67.5 12 1 2 1 0 1 .
88 2 5 13 4 37.5 10 0 3 0 1 1 6
74 7 0 16 . 45 10 1 4 1 0 1 .
33 0 0 12 1 200 12 5 4 1 1 1 1
33 3 0 12 2 1 12 1 2 0 0 0 2
36 0 2 12 3 55 12 3 4 1 0 1 2
57 0 1 16 1 82.5 12 0 4 1 1 1 6
23 0 0 12 2 . 12 3 3 1 0 1 .
33 0 0 12 2 67.5 15 1 2 1 1 1 3
43 2 1 12 4 23.75 16 1 2 1 1 1 3
62 0 2 12 2 18.75 . 1 7 0 0 1 5
42 7 1 9 3 16.25 3 0 2 0 0 1 3
64 8 3 13 3 55 . 0 5 1 1 0 .
57 2 2 12 2 100 10 5 6 0 1 1 6
56 8 2 19 1 200 12 . 7 0 1 1 1
23 1 0 14 . 82.5 12 1 3 0 0 1 .
30 7 0 17 3 55 15 6 6 0 1 1 .
36 4 0 19 3 100 16 2 2 1 1 1 6
32 1 0 20 2 45 16 1 2 1 0 1 6
25 6 0 16 2 1 16 2 3 0 0 1 1
74 6 2 16 2 . 12 3 3 1 1 1 .
74 7 3 16 2 45 11 0 3 1 0 1 6
56 3 1 20 . 200 20 6 4 0 1 1 .
24 3 0 17 2 21.25 14 4 4 0 0 1 5
24 2 0 16 . 2 20 2 3 1 0 1 .
60 0 0 10 4 8.5 . 3 . 0 0 1 4
37 1 0 12 . 3.5 12 4 2 0 0 1 .
47 2 1 14 . 140 . 5 4 0 0 1 .
20 8 0 14 2 200 18 6 6 1 0 1 0
31 5 1 12 1 67.5 12 3 4 0 1 1 2
44 7 4 14 3 32.5 5 4 4 1 1 1 3
69 6 0 16 2 27.5 12 2 2 1 0 1 .
43 0 5 18 1 5.5 14 1 2 1 0 1 5
39 0 2 12 1 37.5 . 2 4 0 0 1 6
21 0 0 14 2 55 12 4 5 1 0 1 6
54 0 1 16 2 55 12 5 4 1 1 1 3
33 2 1 16 2 120 12 2 4 1 1 1 3
60 0 1 12 2 18.75 12 1 4 1 0 1 3
29 0 1 16 1 37.5 12 0 2 1 0 1 6
72 1 3 14 3 67.5 16 0 4 1 1 1 3
20 2 1 9 2 4.5 . 0 . 1 0 1 3
27 7 0 12 . 13.75 12 5 5 0 0 1 .
80 2 4 19 1 45 8 6 6 0 1 1 2
56 4 1 18 3 100 14 5 4 1 1 1 6
44 0 2 17 2 45 12 4 5 1 1 1 6
31 1 2 16 2 5.5 12 1 4 1 0 0 .
49 8 3 10 4 7.5 8 6 7 1 0 1 0
37 2 3 16 3 82.5 12 2 5 1 1 0 6
84 7 3 12 3 . 12 5 5 0 1 1 4
67 0 1 13 3 32.5 10 4 4 1 1 1 5
58 0 2 12 3 200 12 4 4 1 1 1 3
53 0 3 12 2 140 12 5 5 0 1 1 6
39 0 3 15 2 82.5 12 . 1 0 1 1 6
89 2 1 13 . 27.5 3 1 1 0 0 1 .
54 0 0 16 2 55 6 0 1 1 1 1 6
31 5 3 14 1 16.25 16 1 4 1 0 1 3
73 8 2 13 3 2 12 5 4 0 0 1 3
67 1 1 12 2 27.5 . 6 6 0 1 1 3
47 0 4 18 2 200 12 2 4 1 1 0 5
78 4 4 12 1 23.75 8 6 7 0 1 1 0
55 7 1 16 . 200 . 6 6 1 1 1 .
57 4 2 12 . 45 14 2 3 1 0 1 .
88 4 4 11 3 16.25 . 3 4 1 0 1 .
46 0 4 12 . 100 . 3 4 1 0 1 .
79 7 2 10 4 27.5 3 0 3 0 1 1 4
41 0 0 12 2 27.5 16 5 4 1 0 1 5
64 0 3 12 1 200 12 3 4 0 0 1 4
61 0 0 12 3 200 8 2 4 0 1 1 6
40 1 3 12 . 120 12 . 5 1 1 1 .
19 7 0 11 1 55 16 6 6 0 0 1 2
39 6 2 18 1 100 12 6 6 1 1 1 0
41 7 1 13 2 67.5 20 6 6 1 0 1 0
44 6 0 16 2 120 12 4 5 0 1 1 .
57 7 3 16 1 120 12 5 5 0 1 1 2
55 5 2 13 . 140 8 6 7 0 1 1 .
46 7 3 13 2 120 12 5 6 1 1 1 6
41 7 2 14 3 82.5 16 5 4 1 1 1 0
37 5 2 14 . 37.5 . 2 4 0 0 1 .
87 7 3 12 . 55 12 6 6 1 0 1 .
42 5 3 12 2 55 12 6 4 0 0 0 2
30 0 2 15 . 120 12 3 4 1 0 1 .
56 7 0 16 2 67.5 8 2 2 1 0 1 6
39 0 2 16 2 67.5 12 3 4 1 1 1 6
32 6 0 14 . 55 . 4 4 0 0 1 .
50 0 1 18 2 55 12 3 . 1 0 1 6
54 1 2 11 . 8.5 11 3 2 0 0 1 .
43 0 0 14 . 100 . 6 5 0 1 1 .
80 7 5 12 2 . 8 6 4 1 0 1 0
51 4 2 12 1 6.5 12 3 4 1 0 1 2
71 0 3 12 2 21.25 9 1 4 0 1 1 6
39 7 4 14 1 67.5 16 4 6 0 1 1 1
84 6 3 12 2 32.5 9 6 6 1 0 1 2
43 4 3 12 2 82.5 12 3 4 0 1 0 4
70 7 2 14 . . 12 5 6 0 0 1 .
58 5 2 12 . 100 9 0 3 1 1 1 .
82 7 4 12 . 67.5 5 6 7 1 1 1 .
37 0 0 16 2 120 12 4 5 0 1 1 4
30 2 1 12 . 23.75 . 1 2 0 0 0 .
58 0 3 19 . 200 16 0 1 1 1 1 .
89 6 2 12 3 21.25 6 1 4 0 1 1 3
80 7 0 12 . 37.5 8 5 6 1 0 1 .
66 2 4 9 . 23.75 . 3 4 1 0 1 .
30 6 3 17 . 67.5 12 4 4 1 1 1 .
57 6 2 12 2 100 8 5 4 1 1 1 6
55 6 3 18 2 200 8 6 6 0 1 1 1
64 6 3 16 2 82.5 . 3 3 0 1 1 4
58 1 0 13 2 200 8 4 6 1 1 1 .
44 2 3 12 . 120 12 1 2 1 1 1 .
31 1 0 12 . 55 12 3 4 0 0 1 .
31 6 0 18 2 200 12 6 7 1 1 1 1
64 3 2 12 2 120 8 6 2 0 1 1 .
27 5 1 16 1 37.5 0 1 4 0 1 0 2
59 0 2 14 2 55 8 4 4 0 0 1 6
38 1 2 17 2 67.5 . 2 4 1 1 1 2
29 3 0 12 2 55 . 5 5 0 1 1 1
75 6 2 12 2 . . 1 6 0 1 1 2
45 0 4 14 1 45 . 4 4 1 0 1 4
44 5 3 12 1 32.5 8 4 3 1 0 1 6
29 2 2 6 3 67.5 6 3 2 1 0 0 .
79 7 3 12 4 55 8 5 4 0 1 1 .
34 5 0 15 . 100 0 3 2 0 0 0 .
85 7 8 14 3 45 . 2 4 0 1 1 4
66 5 5 20 1 200 19 3 4 0 1 1 6
26 1 0 19 3 45 12 2 4 1 0 1 .
66 . 4 . 1 . . 3 6 1 1 1 2
65 1 2 12 2 21.25 5 2 4 1 0 1 3
65 1 2 15 . 55 12 6 4 1 0 1 .
56 5 1 12 2 45 16 4 4 0 0 1 4
56 2 0 12 2 1 . 6 6 0 0 1 3
34 3 1 11 4 8.5 12 2 4 0 0 1 3
55 5 0 12 1 8.5 . 0 4 0 0 0 6
53 4 2 18 . 82.5 20 6 5 0 1 1 .
82 0 3 19 . . 14 2 2 0 0 1 .
29 2 3 12 . 45 12 1 4 0 1 1 .
52 0 2 17 2 55 16 3 4 0 0 1 6
23 2 0 13 1 37.5 . 2 3 0 0 1 6
33 7 2 12 2 100 16 6 6 0 1 1 6
56 2 2 16 . 120 16 . 7 0 1 1 .
28 6 2 16 2 21.25 12 4 3 0 0 1 2
76 8 4 12 . 55 4 5 5 1 1 1 .
33 0 1 14 2 67.5 14 4 5 0 1 1 3
68 4 2 12 2 82.5 12 6 6 0 1 1 1
44 0 2 15 2 67.5 12 2 3 0 1 1 6
74 7 5 9 3 82.5 . 6 7 1 1 1 1
55 2 1 16 2 67.5 12 2 4 1 1 1 6
67 0 2 15 3 82.5 18 6 6 0 1 1 3
59 7 2 18 1 200 8 2 4 1 1 1 4
55 7 3 12 2 45 5 1 4 1 0 0 6
45 3 3 10 3 11.25 . 2 . 1 0 0 3
56 1 0 9 . 45 . 5 1 0 0 0 .
27 7 1 14 2 23.75 20 6 6 1 0 1 0
34 4 3 11 2 32.5 6 3 4 1 1 1 3
61 0 0 17 1 32.5 . 2 2 0 0 0 5
30 8 0 17 2 100 . 0 3 1 1 0 3
25 5 0 16 . 2 10 5 3 0 0 0 .
56 5 1 12 3 16.25 . 0 2 0 0 0 3
58 4 0 12 2 55 12 6 6 0 0 1 3
38 4 3 12 2 67.5 . 3 4 1 0 1 6
26 7 1 15 2 2 12 1 4 1 0 0 2
71 3 2 16 2 45 11 5 5 1 1 1 3
44 3 5 11 2 45 . 0 2 0 0 0 1
35 7 0 16 1 21.25 18 1 4 1 0 0 3
38 7 2 18 1 82.5 14 0 6 1 1 0 3
53 7 3 9 . 18.75 6 6 2 1 0 0 .
28 7 2 13 . 16.25 . 3 4 1 0 0 .
84 8 0 10 2 2 . . 4 0 0 1 0
50 3 1 12 . 11.25 . 0 . 0 0 0 .
65 4 3 6 2 4.5 2 0 4 1 1 0 .
26 6 3 12 3 67.5 12 4 4 0 0 1 3
52 8 3 12 1 55 . 6 7 1 1 1 0
59 5 0 12 4 8.5 1 0 3 0 0 0 3
54 7 0 13 2 7.5 20 2 4 0 0 1 4
44 2 2 11 2 200 12 6 4 1 1 1 6
67 7 8 8 4 16.25 0 3 3 1 1 1 6
63 3 4 14 2 16.25 . 2 6 1 0 1 6
29 7 0 16 2 37.5 16 5 4 1 0 1 3
60 7 3 20 1 100 17 5 6 0 1 1 1
20 3 0 12 2 82.5 16 5 2 0 0 1 6
65 5 8 12 2 4.5 12 3 6 1 0 1 .
27 5 3 12 . 11.25 . 3 4 0 1 0 .
53 2 2 13 3 16.25 . 3 . 1 0 1 1
67 7 2 12 . 67.5 0 0 4 1 0 1 .
30 5 1 15 . 32.5 11 5 4 1 0 1 .
19 3 0 13 1 120 11 2 4 1 0 1 6
79 7 2 14 . 37.5 10 5 5 0 1 1 .
33 2 3 13 2 82.5 12 1 4 0 0 1 6
75 0 3 12 1 18.75 . 3 4 0 0 1 3
79 8 2 11 2 21.25 3 6 5 1 1 1 .
32 6 4 11 3 37.5 12 4 . 1 1 1 2
70 7 3 18 1 37.5 12 2 3 1 0 1 6
58 3 5 11 . 16.25 . 4 5 0 0 1 .
73 2 5 8 . 2 . 3 6 0 0 0 .
45 5 3 11 1 55 5 2 5 0 0 1 3
33 0 4 11 3 16.25 . 3 3 1 1 1 2
80 7 3 7 2 21.25 1 2 4 0 1 1 2
64 8 8 5 3 27.5 . 0 4 0 1 0 .
54 0 2 14 . 32.5 14 3 4 1 0 1 .
53 7 3 14 1 67.5 . 4 6 0 0 1 0
42 7 3 15 1 67.5 2 3 6 1 1 1 0
31 1 5 9 1 1 7 3 2 1 0 1 .
54 5 2 12 2 120 12 6 6 0 1 1 0
78 8 2 6 . 27.5 . 3 6 1 0 1 .
28 0 2 12 2 6.5 . 3 6 1 0 0 6
37 2 3 15 2 37.5 6 1 5 1 0 1 1
18 0 0 13 2 27.5 14 5 5 0 0 1 6
37 3 2 17 2 55 . 6 6 1 0 1 .
43 0 3 8 2 82.5 7 3 2 0 1 0 6
19 1 0 10 . . . 3 2 1 0 0 .
39 7 3 12 1 200 4 . 4 0 1 0 2
52 6 2 4 2 27.5 4 3 6 1 1 0 .
22 5 2 9 1 11.25 . 1 7 0 0 0 0
35 2 3 12 3 45 . 3 4 1 0 0 1
25 3 0 10 4 140 12 3 6 1 1 1 2
51 5 4 12 . 120 . 2 4 0 1 1 .
30 4 4 11 . 23.75 15 0 5 1 0 1 .
70 5 6 6 3 1 . 3 6 1 0 1 0
30 8 2 12 . 45 12 1 6 1 0 1 .
59 7 4 12 3 11.25 . 0 3 1 0 0 5
49 5 0 10 . 3.5 12 0 7 0 0 0 .
29 7 0 14 . 200 18 5 6 1 1 1 .
30 0 1 16 2 100 14 5 5 0 1 1 6
62 7 1 0 3 120 0 6 6 1 1 0 .
35 8 2 15 1 67.5 18 6 6 1 1 1 2
55 4 1 16 . 200 12 5 6 0 1 1 .
77 6 2 15 . . . 5 . 1 0 1 .
78 7 3 18 2 55 10 0 4 1 0 1 2
89 6 2 14 . 3.5 13 5 6 1 0 1 .
41 2 2 18 1 55 18 3 4 1 0 1 6
53 2 2 14 2 100 6 5 4 0 1 1 6
74 7 2 18 2 . 12 6 5 1 0 1 6
78 7 5 14 . . 4 3 5 0 0 1 .
46 6 1 14 2 200 15 1 4 1 1 1 6
60 7 1 14 . 8.5 10 2 4 0 0 1 .
61 5 3 12 2 23.75 . 5 7 1 0 0 0
48 0 1 15 2 45 16 3 4 0 0 1 6
21 4 0 14 2 . . 0 2 0 0 0 2
77 2 4 16 2 37.5 16 2 3 1 0 1 6
25 2 0 15 . 11.25 . 4 6 1 0 1 .
36 7 1 11 . 32.5 14 3 6 0 0 1 .
32 0 3 14 1 21.25 12 3 1 0 0 1 6
19 0 0 8 1 1 12 2 5 1 0 1 1
29 7 0 19 1 67.5 16 1 6 1 0 1 6
60 0 0 15 2 23.75 . 6 7 0 0 1 3
34 5 0 12 3 1 12 2 2 1 0 0 2
77 1 0 13 . 32.5 11 3 4 1 0 1 .
57 0 1 18 1 45 . 0 1 1 0 1 6
24 2 0 17 2 37.5 12 1 3 1 0 1 6
31 4 0 15 3 67.5 17 3 4 0 1 1 3
63 3 1 12 3 2 4 1 4 1 0 1 3
78 6 6 16 . 55 14 5 3 1 1 1 .
86 0 4 20 4 55 16 3 4 1 1 1 .
21 0 0 12 . 5.5 . 5 6 0 0 1 .
39 7 2 16 . 55 . 6 6 0 1 1 .
61 0 1 12 3 21.25 12 3 4 1 0 1 6
70 7 3 9 3 5.5 . 1 4 1 0 0 0
43 0 3 16 . 45 19 2 3 1 0 1 .
43 7 2 16 2 100 16 5 5 1 0 0 6
61 7 2 16 . . 14 6 7 1 0 1 .
58 0 0 16 1 23.75 16 2 2 0 0 1 6
34 7 0 20 . 140 18 6 6 1 0 1 .
24 2 0 16 1 82.5 18 . 4 0 0 0 6
55 1 0 12 . 140 8 2 2 0 1 1 .
26 3 0 12 2 37.5 15 1 4 0 0 0 2
53 6 3 14 1 82.5 17 6 6 1 1 1 6
56 3 3 20 . 200 11 2 2 1 1 1 .
60 2 2 14 2 . . 2 3 1 1 1 .
33 7 2 16 . 55 11 3 4 0 0 1 .
